ot;periodo;serviciousuariots;paradero;punto;toc;varianza;n;fecha;IC
OT23;9;203EI;E-20-199-NS-25;0;40.91111111111111;2500.5259832000006;45;2019-09-04;14.610514187515115
OT23;9;203EI;L-27-18-NS-15;0;14.0;713.5425000000002;11;2019-10-09;15.785911060182752
OT23;9;203EI;L-27-21-OP-30;0;12.25;454.07250000000005;8;2019-10-08;14.766367681322308
OT23;9;203EI;T-24-205-NS-30;0;46.17857142857143;1137.2690729;28;2019-10-10;12.491329665086898
OT23;9;203ER;E-22-205-SN-33;0;21.0;1224.2127414300003;14;2019-10-10;18.32822894467417
OT23;9;203ER;L-27-18-SN-5;0;17.083333333333332;1011.5712331000002;12;2019-10-08;17.99549028941455
OT23;9;203ER;T-20-190-SN-15;0;19.5;772.0831998000001;8;2019-09-03;19.25498253813698
OT23;9;203ER;T-21-205-SN-115;0;33.72727272727273;919.1383248199999;11;2019-08-27;17.916375923689355
OT23;9;203I;E-20-199-NS-25;0;50.078947368421055;2564.5636016999997;38;2019-09-04;16.10167328039863
OT23;9;203I;L-27-18-NS-25;0;21.0;1279.07986633;14;2019-10-09;18.734447291579006
OT23;9;203I;L-27-21-OP-30;0;24.823529411764707;1486.81913709;17;2019-10-08;18.32992474077959
OT23;9;203I;T-20-201-NS-6;0;43.4375;1062.06914144;16;2019-09-03;15.96880712075088
OT23;9;203I;T-24-205-NS-40;0;41.0;1672.67892683;26;2019-10-10;15.720837917223761
OT23;9;203I;T-24-205-NS-50;0;52.27272727272727;1265.3512581699997;22;2019-10-10;14.864499186417081
OT23;9;203I;T-3-19-NS-40;0;27.136363636363637;1691.49188298;22;2019-09-05;17.18619321333786
OT23;9;203I;T-4-19-NS-40;0;28.571428571428573;2382.430139;28;2019-09-05;18.079530277935874
OT23;9;203I;T-4-19-NS-60;0;32.86206896551724;2112.21163498;29;2019-09-05;16.727297756639643
OT23;9;203R;L-27-21-PO-15;0;21.4375;1525.15926623;16;2019-10-08;19.136110885491416
OT23;9;203R;T-20-190-SN-30;0;36.541666666666664;1796.25567876;24;2019-09-03;16.956434146959793
OT23;9;203R;T-21-205-SN-115;0;23.63157894736842;1639.5117703600001;19;2019-08-27;18.206922363435194
OT23;9;203R;T-22-205-SN-35;0;24.88;2190.6305598699996;25;2019-10-10;18.3472356051767
OT23;9;203R;T-4-19-SN-95;0;33.473684210526315;1186.75495602;19;2019-09-05;15.490298898013947
OT23;9;204EI;E-20-205-SN-65;0;65.5;516.55148949;10;2019-09-02;14.086817248849307
OT23;9;204EI;L-21-1-PO-15;0;38.0;453.63108745;10;2019-08-27;13.201019602848561
OT23;9;204EI;T-33-267-NS-15;0;33.5;335.40804999;6;2019-10-17;14.65437116154303
OT23;9;204EI;T-34-313-NS-15;0;25.2;263.45510833000003;5;2019-10-15;14.22736197726429
OT23;9;204ER;T-21-211-SN-50;0;17.5;333.3110666;4;2019-08-28;17.89167259824078
OT23;9;204ER;T-33-265-OP-5;0;7.0;128.3775;4;2019-10-10;11.103771926692298
OT23;9;204ER;T-34-313-SN-35;0;9.727272727272727;513.9915999;11;2019-10-16;13.39793108239898
OT23;9;204I;L-21-1-PO-15;0;51.476190476190474;948.73051656;21;2019-08-27;13.174006066089996
OT23;9;204I;T-20-179-NS-5;0;52.44444444444444;801.31828951;18;2019-09-02;13.077428266082528
OT23;9;204I;T-33-267-NS-15;0;41.76923076923077;717.2711603599998;13;2019-10-17;14.558816756757546
OT23;9;204I;T-34-313-NS-15;0;29.105263157894736;1039.34244366;19;2019-10-15;14.496347873215397
OT23;9;204R;L-33-61-OP-5;0;15.75;585.9035666;8;2019-10-10;16.77351760011358
OT23;9;204R;T-21-211-SN-50;0;19.863636363636363;1404.0226373600003;22;2019-08-28;15.65783765937595
OT23;9;204R;T-34-313-SN-40;0;13.695652173913043;1319.8730748300002;23;2019-10-16;14.847667660886248
OT23;9;205EI;E-20-205-SN-55;0;49.07142857142857;1021.5652457799999;14;2019-09-02;16.742685072652833
OT23;9;205EI;T-23-205-NS-65;0;41.857142857142854;266.35491457;7;2019-10-10;12.090309223341476
OT23;9;205EI;T-24-205-NS-45;0;52.59090909090909;720.8664603499999;22;2019-10-10;11.219464810766395
OT23;9;205EI;T-34-217-PO-17;0;35.0;132.36421041;3;2019-10-16;13.01909303946907
OT23;9;205ER;E-22-205-SN-32;0;29.0;473.19136655999995;7;2019-10-10;16.114819948362065
OT23;9;205ER;T-21-205-SN-113;0;28.307692307692307;853.1963207199999;13;2019-08-27;15.878478384951782
OT23;9;205ER;T-34-217-OP-5;0;32.81818181818182;777.9325748199999;11;2019-10-16;16.482789314445846
OT23;9;205ER;T-34-236-SN-5;0;14.0;271.2035666;4;2019-10-15;16.138894180291288
OT23;9;205I;T-20-179-NS-5;0;49.93333333333333;868.7228248699998;15;2019-09-02;14.91595477784463
OT23;9;205I;T-23-205-NS-65;0;50.36842105263158;901.02402281;19;2019-10-10;13.49731725006062
OT23;9;205I;T-24-205-NS-45;0;45.351351351351354;1596.15160812;37;2019-10-10;12.873370815583149
OT23;9;205I;T-34-217-PO-17;0;35.142857142857146;455.83700198;7;2019-10-16;15.816552933133819
OT23;9;205R;E-22-205-SN-32;0;28.27777777777778;1253.6122602699998;18;2019-10-10;16.356916408414094
OT23;9;205R;T-21-205-SN-113;0;23.066666666666666;1040.60997694;15;2019-08-27;16.325046783828224
OT23;9;205R;T-34-217-OP-15;0;52.625;782.3871436700001;16;2019-10-16;13.705880241530167
OT23;9;205R;T-34-236-SN-3;0;10.5;290.87053330000003;6;2019-10-15;13.646783752501786
OT23;9;206CI;T-24-205-NS-40;0;44.666666666666664;489.70033534000004;6;2019-10-10;17.7070268925557
OT23;9;206CI;T-24-205-NS-50;0;39.42857142857143;342.32864995;7;2019-10-10;13.706566422432717
OT23;9;206CR;L-23-22-SN-15;0;18.666666666666668;821.9356998000001;9;2019-10-10;18.7306883789728
OT23;9;206CR;T-21-205-SN-115;0;0.0;0.0;7;2019-08-27;0.0
OT23;9;206CR;T-22-205-SN-35;0;18.2;442.02159989999996;5;2019-10-10;18.428620014400643
OT23;9;206I;E-20-199-NS-25;0;47.833333333333336;2028.2157059799997;30;2019-09-04;16.115823958760497
OT23;9;206I;L-23-22-NS-15;0;19.6;480.29963319999996;5;2019-10-10;19.209992560649884
OT23;9;206I;T-20-201-NS-6;0;42.09090909090909;801.83748113;11;2019-09-03;16.734121014776445
OT23;9;206I;T-24-205-NS-40;0;38.785714285714285;992.0824810899999;14;2019-10-10;16.499316131618787
OT23;9;206I;T-24-205-NS-50;0;44.083333333333336;508.70983330000007;12;2019-10-10;12.761464439231625
OT23;9;206R;L-23-22-SN-15;0;18.083333333333332;1069.3097997000002;12;2019-10-10;18.501938021298205
OT23;9;206R;T-20-190-SN-25;0;15.75;922.3212331000001;12;2019-09-03;17.183299181368326
OT23;9;206R;T-21-205-SN-115;0;18.9;940.9322997000002;10;2019-08-27;19.012326324065448
OT23;9;206R;T-22-205-SN-35;0;19.25;1131.4172997;12;2019-10-10;19.031668122998575
OT23;9;207EI;E-20-199-NS-25;0;35.958333333333336;1860.0805246;24;2019-09-04;17.255054022062833
OT23;9;207EI;E-20-291-PO-5;0;3.8181818181818183;209.0960666;11;2019-09-03;8.545405195194133
OT23;9;207EI;T-23-205-NS-55;0;111.0;399.39940832;4;2019-10-10;19.585279976312005
OT23;9;207EI;T-24-205-NS-45;0;77.38461538461539;750.75472496;13;2019-10-10;14.894757341495223
OT23;9;207ER;E-22-205-SN-32;0;27.142857142857142;489.26908326;7;2019-10-10;16.38630137929508
OT23;9;207ER;T-20-190-SN-15;0;18.666666666666668;542.4071332;6;2019-09-03;18.63558979882812
OT23;9;207ER;T-21-205-SN-113;0;22.666666666666668;785.25450188;9;2019-08-27;18.30796333846197
OT23;9;207ER;T-23-205-SN-20;0;44.3;730.0468144700001;10;2019-10-10;16.746784295702717
OT23;9;208CI;T-3-19-NS-40;0;35.5;862.4234185400001;10;2019-09-05;18.201883981234644
OT23;9;208CR;T-4-19-SN-95;0;37.84615384615385;850.2894644599999;13;2019-09-05;15.851406165893236
OT23;9;208I;E-20-199-NS-25;0;2.7169811320754715;493.91076652999993;53;2019-09-04;5.983322104772988
OT23;9;208I;T-20-190-SN-30;0;42.72222222222222;1401.11134137;18;2019-09-03;17.29243464801715
OT23;9;208I;T-3-19-NS-40;0;28.3125;1161.1570143;16;2019-09-05;16.69711948610987
OT23;9;208I;T-4-19-NS-40;0;21.0;2083.192466;20;2019-09-05;20.003489917243936
OT23;9;208I;T-4-19-NS-60;0;32.095238095238095;1824.4285307599996;21;2019-09-05;18.268792859966492
OT23;9;208I;T-4-19-SN-95;0;40.833333333333336;1332.44700595;18;2019-09-05;16.8633864037801
OT23;9;209EI;E-20-205-SN-55;0;74.0;679.57242498;8;2019-09-02;18.064625057703136
OT23;9;209EI;L-34-45-NS-15;0;27.4;457.89310823;5;2019-10-15;18.756557064538082
OT23;9;209EI;T-23-205-NS-55;0;44.333333333333336;357.34264367;6;2019-10-10;15.125957269556373
OT23;9;209EI;T-24-205-NS-45;0;57.875;1757.30474977;24;2019-10-10;16.77158053414122
OT23;9;209ER;E-22-205-SN-32;0;37.6;479.76395198;5;2019-10-10;19.19927705892265
OT23;9;209ER;L-34-16-SN-55;0;16.5;1127.2547997;14;2019-10-16;17.587459084179272
OT23;9;209ER;L-34-45-SN-20;0;22.166666666666668;934.6329435100001;12;2019-10-15;17.29760560450496
OT23;9;209ER;T-21-205-SN-113;0;13.0;437.85909990000005;7;2019-08-27;15.501518442562974
OT23;9;209ER;T-23-205-SN-20;0;52.166666666666664;343.49006245000004;6;2019-10-10;14.829876510544068
OT23;9;209ER;T-34-488-OP-5;0;14.0;337.47356659999997;5;2019-10-15;16.102412573590083
OT23;9;209I;L-34-45-NS-15;0;25.36842105263158;1737.53157869;19;2019-10-15;18.743281340390386
OT23;9;209I;T-20-179-NS-5;0;63.92307692307692;796.2984916300001;13;2019-09-02;15.339893404117174
OT23;9;209I;T-23-205-NS-55;0;59.55;1576.4238143700002;20;2019-10-10;17.401134625770517
OT23;9;209I;T-24-205-NS-45;0;66.92;1541.2093519700004;25;2019-10-10;15.389229800776846
OT23;9;209R;E-22-205-SN-32;0;30.272727272727273;819.21681024;11;2019-10-10;16.91449969221669
OT23;9;209R;L-34-16-SN-55;0;21.0;522.7401665;5;2019-10-16;20.040751600807788
OT23;9;209R;L-34-45-SN-10;0;28.5;1249.8782183800001;12;2019-10-15;20.00319175308574
OT23;9;209R;T-21-205-SN-113;0;17.666666666666668;304.95486868;6;2019-08-27;13.973275823997561
OT23;9;209R;T-23-205-SN-30;0;55.375;250.90991036000003;8;2019-10-10;10.976654269624783
OT23;9;209R;T-34-488-OP-5;0;20.125;798.1062331;8;2019-10-15;19.576787610193353
OT23;9;210I;L-7-6-SN-10;0;18.2;848.9145749599999;15;2019-10-02;14.744920551761398
OT23;9;210I;T-20-53-PO-80;0;33.46153846153846;577.52754998;13;2019-09-03;13.063836861301708
OT23;9;210I;T-21-134-NS-35;0;40.21052631578947;1004.34696654;19;2019-08-28;14.250206474330678
OT23;9;210I;T-31-134-NS-40;0;74.33333333333333;554.05031661;18;2019-08-28;10.874127541730969
OT23;9;210I;T-33-134-NS-26;0;111.0;99.84985208;1;2019-10-17;19.585279976312005
OT23;9;210R;E-18-134-SN-25;0;38.06666666666667;866.69113529;15;2019-08-29;14.898502531753683
OT23;9;210R;T-20-53-OP-116;0;39.1;552.53060828;10;2019-09-02;14.569150918184793
OT23;9;210R;T-20-53-OP-25;0;61.375;294.81559581;8;2019-09-02;11.898338081764276
OT23;9;210R;T-31-134-SN-25;0;15.416666666666666;855.3710666000001;12;2019-08-27;16.547893847482424
OT23;9;210R;T-33-134-SN-55;0;43.857142857142854;253.63533123000002;7;2019-10-17;11.798096023470228
OT23;9;210R;T-33-134-SN-60;0;40.733333333333334;677.15113326;15;2019-10-17;13.169013614116071
OT23;9;210R;T-33-134-SN-65;0;35.2;270.66354579;5;2019-10-17;14.420687067590533
OT23;9;210R;T-34-236-SN-3;0;14.0;209.0960666;3;2019-10-15;16.363205161281414
OT23;9;210VI;L-33-14-PO-30;0;59.333333333333336;546.7660916100001;9;2019-10-17;15.276912928151772
OT23;9;210VI;L-34-54-NS-95;0;19.6;783.79754153;10;2019-10-15;17.352338849681466
OT23;9;210VI;L-34-8-NS-5;0;16.444444444444443;704.8515998999999;9;2019-10-15;17.345373722554765
OT23;9;210VI;L-7-6-SN-10;0;20.727272727272727;725.6758769100002;11;2019-10-02;15.919560434593595
OT23;9;210VI;T-20-53-PO-80;0;38.416666666666664;713.8479645;12;2019-09-03;15.117093912806125
OT23;9;210VI;T-21-134-NS-35;0;45.22222222222222;433.46406457;9;2019-08-28;13.602269216127596
OT23;9;210VI;T-31-134-NS-40;0;66.7;217.48489372000003;10;2019-08-28;9.140514032125065
OT23;9;210VI;T-33-134-NS-26;0;63.714285714285715;187.43245206;7;2019-10-17;10.142136347462895
OT23;9;210VR;E-18-134-SN-25;0;31.25;460.92448742;8;2019-08-29;14.877363303323744
OT23;9;210VR;L-33-14-OP-65;0;29.444444444444443;532.52398739;9;2019-10-17;15.076634423863466
OT23;9;210VR;L-34-54-SN-40;0;18.0;608.6771332000001;7;2019-10-15;18.276816207976704
OT23;9;210VR;T-20-53-OP-116;0;57.714285714285715;447.87572078;7;2019-09-02;15.677824962795826
OT23;9;210VR;T-20-53-OP-25;0;43.333333333333336;315.71277704;6;2019-09-02;14.217607653169972
OT23;9;210VR;T-31-134-SN-25;0;11.142857142857142;359.99053330000004;7;2019-08-27;14.055703635003123
OT23;9;210VR;T-33-134-SN-55;0;46.0;265.82734787;6;2019-10-17;13.046087150159826
OT23;9;210VR;T-33-134-SN-65;0;43.166666666666664;335.65714579;6;2019-10-17;14.659811795443034
OT23;9;210VR;T-34-443-SN-5;0;11.9;562.0740999;10;2019-10-15;14.694433851550183
OT23;9;211CI;T-27-228-NS-35;0;59.25;382.81856244000005;20;2019-10-09;8.57506789905918
OT23;9;211CI;T-30-228-NS-10;0;24.083333333333332;1287.8600436899999;24;2019-10-08;14.35769704119174
OT23;9;211CI;T-30-251-PO-10;0;20.333333333333332;1424.305891653;24;2019-10-08;15.099135617332212
OT23;9;211CI;T-30-251-PO-15;0;28.72222222222222;814.4998541099999;18;2019-10-08;13.184550385349969
OT23;9;211CR;T-27-228-SN-15;0;16.428571428571427;1315.70416663;21;2019-10-09;15.514062939223281
OT23;9;211I;E-31-12-SN-10;0;17.4375;1212.67397493;16;2019-10-17;17.063499681504172
OT23;9;211I;E-33-12-NS-30;0;39.142857142857146;769.47798533;14;2019-10-16;14.530821008275893
OT23;9;211I;L-30-51-NS-120;0;16.333333333333332;228.76303330000002;3;2019-10-08;17.115451778293593
OT23;9;211I;L-30-51-NS-56;0;20.833333333333332;901.2449165600001;12;2019-10-08;16.985833488176983
OT23;9;211I;T-26-12-OP-10;0;31.764705882352942;1007.9522874099999;17;2019-10-09;15.092166856692591
OT23;9;211I;T-27-228-NS-35;0;45.92857142857143;670.41551036;14;2019-10-09;13.563259786746842
OT23;9;211I;T-30-228-NS-10;0;32.84615384615385;687.7306686699999;13;2019-10-08;14.255865558705928
OT23;9;211I;T-30-251-PO-10;0;30.428571428571427;926.63210819;14;2019-10-08;15.945778453475894
OT23;9;211I;T-30-251-PO-15;0;34.733333333333334;815.5044394699999;15;2019-10-08;14.451855370315954
OT23;9;211R;L-30-46-SN-3;0;24.136363636363637;1565.8219768699998;22;2019-10-08;16.53544636990458
OT23;9;211R;T-26-12-PO-22;0;50.5;782.4490562;14;2019-10-09;14.652782023263704
OT23;9;211R;T-27-228-SN-15;0;24.72222222222222;1182.63466031;18;2019-10-09;15.887117966465258
OT23;9;211R;T-33-12-SN-20;0;13.285714285714286;440.87053330000003;7;2019-10-17;15.554733963492914
OT23;9;212I;L-23-36-NS-30;0;19.857142857142858;520.96754153;7;2019-10-10;16.90878430850852
OT23;9;212I;T-18-159-NS-20;0;57.46666666666667;831.31700617;15;2019-08-28;14.59129286230358
OT23;9;212I;T-24-205-NS-40;0;46.76470588235294;981.46931864;17;2019-10-10;14.892581126752583
OT23;9;212I;T-24-205-NS-50;0;53.0;911.44478944;16;2019-10-10;14.793170516983302
OT23;9;212I;T-31-254-NS-30;0;66.33333333333333;958.26001862;12;2019-08-28;17.51487864533702
OT23;9;212I;T-31-89-OP-10;0;64.25;939.95452282;12;2019-10-17;17.34677994822409
OT23;9;212R;E-31-12-SN-5;0;25.25;670.75098316;8;2019-08-28;17.946994793375072
OT23;9;212R;T-21-89-PO-30;0;28.842105263157894;1624.17065997;19;2019-08-27;18.12153997078259
OT23;9;212R;T-22-205-SN-35;0;26.42105263157895;1514.86961632;19;2019-10-10;17.501162544926625
OT23;9;212R;T-23-205-SN-35;0;22.0;1342.73563511;16;2019-10-10;17.955245082980934
OT23;9;212R;T-31-254-SN-30;0;32.1875;879.9793623400001;16;2019-08-28;14.535578588340885
OT23;9;212R;T-31-254-SN-35;0;19.57894736842105;1828.2482995;19;2019-08-28;19.22635070521595
OT23;9;212R;T-33-89-PO-25;0;25.41176470588235;1420.3786933700003;17;2019-10-17;17.915696024058956
OT23;9;213EI;T-21-134-NS-35;0;42.6;482.94950624999996;15;2019-08-28;11.121447217606168
OT23;9;213EI;T-31-134-NS-40;0;62.0;214.42346249999997;14;2019-08-28;7.670580037389611
OT23;9;213EI;T-33-134-NS-26;0;67.0;106.09215;8;2019-10-17;7.137608172910586
OT23;9;214I;L-1-13-OP-20;0;50.57142857142857;208.33278750000005;7;2019-09-04;10.692662614148079
OT23;9;214I;T-20-200-SN-5;0;29.875;392.3042250000001;8;2019-09-03;13.725322904944713
OT23;9;214I;T-20-73-OP-15;0;20.142857142857142;407.65620000000007;7;2019-08-29;14.95733006121079
OT23;9;214I;T-26-212-PO-5;0;14.0;648.6750000000002;10;2019-08-27;15.785911060182748
OT23;9;214I;T-26-227-SN-20;0;14.0;518.94;8;2019-10-09;15.785911060182746
OT23;9;214I;T-4-22-SN-20;0;42.0;152.5107;4;2019-09-04;12.102531812806772
OT23;9;214R;E-20-199-NS-25;0;34.93333333333333;613.16004375;15;2019-09-04;12.531335720425018
OT23;9;214R;L-1-12-NS-45;0;34.142857142857146;324.13929375000004;7;2019-09-04;13.33745269569868
OT23;9;214R;L-25-13-NS-10;0;18.666666666666668;465.46035000000006;9;2019-08-27;14.095359679932495
OT23;9;214R;T-2-3-NS-10;0;19.25;400.59285000000006;8;2019-09-26;13.86955971074785
OT23;9;214R;T-20-131-PO-5;0;29.8125;800.9874937500001;16;2019-09-04;13.867844001479646
OT23;9;214R;T-20-201-NS-6;0;34.42857142857143;311.52616875;7;2019-09-03;13.075379971916686
OT23;9;214R;T-25-228-NS-20;0;29.545454545454547;544.25634375;11;2019-08-27;13.786736610861643
OT23;9;214R;T-25-228-NS-30;0;32.75;735.89540208;16;2019-08-27;13.292422128393607
OT23;9;216I;T-23-205-SN-35;0;19.1875;1329.12104133;16;2019-10-10;17.863985054386184
OT23;9;216R;L-22-29-OP-7;0;67.84848484848484;1877.1812623;33;2019-10-10;14.782647010734927
OT23;9;216R;L-23-36-NS-30;0;25.9;905.3462768100001;10;2019-10-10;18.649338478866472
OT23;9;216R;T-19-12-NS-10;0;88.4;1158.58298745;15;2019-08-29;17.22558640431518
OT23;9;217EI;L-30-51-SN-40;0;6.0;179.5480333;6;2019-10-08;10.721875805452454
OT23;9;217EI;T-20-188-SN-60;0;5.142857142857143;179.5480333;7;2019-09-02;9.926528127952894
OT23;9;217EI;T-30-243-SN-30;0;16.666666666666668;241.6555333;3;2019-09-02;17.59113315210516
OT23;9;217EI;T-30-248-SN-28;0;14.045454545454545;1363.7673082000001;22;2019-10-08;15.431738974624992
OT23;9;217ER;L-30-4-NS-35;0;16.22222222222222;711.8435666;9;2019-10-08;17.431192492676136
OT23;9;221EI;E-14-134-SN-35;0;21.0;209.0960666;2;2019-09-02;20.040751600807788
OT23;9;221EI;E-18-134-SN-25;0;9.333333333333334;132.54;3;2019-08-29;13.02773533658095
OT23;9;221EI;E-20-53-OP-105;0;32.666666666666664;226.76219993;3;2019-09-02;17.040438836789466
OT23;9;221EI;E-33-134-SN-100;0;10.5;104.5480333;2;2019-08-27;14.170951357006347
OT23;9;221EI;T-33-134-SN-30;0;29.0;353.34507493;4;2019-10-17;18.421525722989724
OT23;9;221EI;T-33-134-SN-60;0;21.0;313.6440999;3;2019-10-17;20.04075160080779
OT23;9;221EI;T-33-134-SN-65;0;31.666666666666668;248.79704162999997;3;2019-10-17;17.849170990327142
OT23;9;221EI;T-34-236-SN-4;0;25.0;33.75130208;2;2019-10-15;8.051676908275939
OT23;9;221ER;T-20-53-PO-80;0;27.25;306.74204163;4;2019-09-03;17.163771636253262
OT23;9;221ER;T-20-68-NS-6;0;14.0;1155.2467664;17;2019-10-02;16.157307539610166
OT23;9;221ER;T-33-134-NS-26;0;84.33333333333333;129.84026249000001;3;2019-10-17;12.89437024934505
OT23;9;223I;E-20-203-NS-35;0;34.333333333333336;338.04084162000004;6;2019-09-02;14.711773613716057
OT23;9;223I;E-4-296-OP-5;0;48.84615384615385;700.33984577;13;2019-09-05;14.385958836817862
OT23;9;223I;L-29-1-OP-15;0;19.6;964.7617664000002;10;2019-10-03;19.25156825248852
OT23;9;223I;T-1-3-NS-10;0;16.8;398.2863666;5;2019-09-04;17.49318099106369
OT23;9;223I;T-1-3-NS-15;0;18.5;677.59433538;10;2019-09-04;16.133959212777896
OT23;9;223I;T-25-228-NS-20;0;46.333333333333336;401.45964992;6;2019-08-27;16.032505476544998
OT23;9;223I;T-25-228-NS-30;0;36.0;1126.8783874;18;2019-08-27;15.508091101521883
OT23;9;223I;T-25-228-NS-50;0;72.85714285714286;497.48306453;7;2019-08-27;16.523277695846666
OT23;9;223I;T-26-228-NS-30;0;38.875;497.3876145;8;2019-10-09;15.454628189733326
OT23;9;223I;T-26-231-OP-15;0;41.25;682.65865194;8;2019-10-09;18.105598158072215
OT23;9;223I;T-3-13-NS-20;0;51.92307692307692;578.9665999299999;13;2019-09-05;13.080102593960998
OT23;9;223R;L-4-18-PO-20;0;26.88888888888889;737.29093316;9;2019-09-05;17.74002645879104
OT23;9;223R;T-1-3-SN-38;0;36.1;698.81555405;10;2019-09-04;16.384656946175223
OT23;9;223R;T-20-200-SN-5;0;28.75;924.7049206199999;12;2019-09-03;17.205489489921987
OT23;9;223R;T-26-228-SN-45;0;28.416666666666668;821.1321727699999;12;2019-10-09;16.213321053260575
OT23;9;223R;T-27-232-PO-10;0;40.214285714285715;918.69593113;14;2019-10-03;15.877347495790094
OT23;9;223R;T-29-239-SN-15;0;19.0;285.60356659999997;3;2019-10-03;19.123934928517894
OT23;9;223R;T-4-16-SN-15;0;8.307692307692308;540.1515999;13;2019-09-05;12.634039448361593
OT23;9;223R;T-4-22-SN-15;0;32.5;1574.75341224;22;2019-09-04;16.582538335771353
OT23;9;224CI;T-33-134-NS-26;0;41.0;36.50540833;1;2019-10-17;11.842262310915427
OT23;9;224CI;T-33-267-NS-15;0;39.2;177.21339999000003;5;2019-10-17;11.668616005350284
OT23;9;224CI;T-34-313-NS-15;0;17.857142857142858;409.15040833000006;7;2019-10-15;14.984717017398225
OT23;9;224CR;T-33-12-SN-20;0;8.4;186.3225;5;2019-10-17;11.964752534005875
OT23;9;224CR;T-34-313-SN-40;0;12.0;376.8075;7;2019-10-16;14.380262723608354
OT23;9;224I;T-18-133-NS-10;0;10.272727272727273;527.5949999999999;11;2019-08-29;13.574069370410896
OT23;9;224I;T-18-159-NS-20;0;55.46153846153846;326.66411871;13;2019-08-28;9.825057754523288
OT23;9;224I;T-31-254-NS-30;0;38.666666666666664;471.88362706;12;2019-08-28;12.290877856204633
OT23;9;224I;T-31-89-OP-10;0;52.0;270.33047705;10;2019-10-17;10.190689675558176
OT23;9;224I;T-33-134-NS-26;0;54.0;128.40258332;5;2019-10-17;9.932485732001954
OT23;9;224I;T-33-267-NS-15;0;48.44444444444444;288.98818123;9;2019-10-17;11.106439558568253
OT23;9;224I;T-34-313-NS-15;0;16.8;610.4070333299999;10;2019-10-15;15.313195810282476
OT23;9;224R;E-31-12-SN-5;0;11.833333333333334;328.78499999999997;6;2019-08-28;14.508965366283014
OT23;9;224R;T-31-254-SN-30;0;33.7;371.07585831000006;10;2019-08-28;11.939535239211349
OT23;9;224R;T-31-254-SN-35;0;15.0;936.81763333;16;2019-08-28;14.997663610127178
OT23;9;224R;T-33-12-SN-20;0;14.0;496.86;8;2019-10-17;15.446429101899248
OT23;9;224R;T-33-134-SN-65;0;22.3;474.09357499;10;2019-10-17;13.495472861969615
OT23;9;224R;T-33-89-PO-25;0;26.583333333333332;609.21189165;12;2019-10-17;13.965279574008536
OT23;9;224R;T-34-313-SN-40;0;16.153846153846153;705.0111333299999;13;2019-10-16;14.433856486108592
OT23;9;225I;E-31-12-NS-55;0;51.57142857142857;483.96667078;7;2019-10-17;16.297266915776518
OT23;9;225I;L-22-3-NS-15;0;27.375;652.35027066;8;2019-10-17;17.6991129713026
OT23;9;225I;L-23-3-NS-10;0;25.0;767.3747081299999;8;2019-10-17;19.19618021492885
OT23;9;225I;L-23-3-NS-15;0;18.0;627.2881998;7;2019-10-17;18.554130646576787
OT23;9;225I;L-31-25-NS-40;0;31.9;724.01537482;10;2019-08-28;16.677462228734058
OT23;9;225I;T-33-134-NS-26;0;80.4;433.63672915;5;2019-10-17;18.252993500807694
OT23;9;225R;L-33-134-SN-45;0;32.15384615384615;1005.1407768;13;2019-10-17;17.23446637980211
OT23;9;225R;L-33-6-SN-50;0;20.176470588235293;1692.4354994999999;17;2019-10-17;19.55634426152411
OT23;9;226I;L-22-3-NS-15;0;42.125;400.42988536999997;8;2019-10-17;13.866738295456289
OT23;9;226I;T-25-228-NS-20;0;43.642857142857146;748.35975404;14;2019-08-27;14.330035467805933
OT23;9;226I;T-25-228-NS-30;0;33.68;1652.83681431;25;2019-08-27;15.936797552649399
OT23;9;226I;T-25-228-NS-50;0;53.61538461538461;664.1836228799999;13;2019-08-27;14.00968842144005
OT23;9;226I;T-25-449-OP-10;0;46.06666666666667;750.4084749;15;2019-08-27;13.863066513043066
OT23;9;226R;L-33-6-SN-5;0;29.5;886.5084081199999;12;2019-10-10;16.84639105919967
OT23;9;226R;T-20-190-SN-25;0;11.545454545454545;594.2885666;11;2019-09-03;14.406497768370038
OT23;9;226R;T-20-200-SN-5;0;25.3;731.2581686100001;10;2019-09-03;16.760672362802683
OT23;9;227I;L-25-11-OP-10;0;10.666666666666666;572.9925000000001;12;2019-08-27;13.543780823684354
OT23;9;227I;L-25-11-OP-15;0;18.666666666666668;620.15154166;12;2019-08-27;14.0901093041687
OT23;9;227I;L-28-11-OP-30;0;22.142857142857142;404.5858166600001;7;2019-10-03;14.900895818138183
OT23;9;227I;T-18-157-OP-15;0;27.625;401.46413332000003;8;2019-08-29;13.884634558398142
OT23;9;227I;T-18-157-OP-20;0;24.625;414.98976666;8;2019-08-29;14.116589033832922
OT23;9;227I;T-18-157-OP-40;0;19.5;576.88331666;10;2019-08-29;14.886755688467032
OT23;9;227I;T-18-157-OP-43;0;37.714285714285715;276.07599165;7;2019-08-29;12.308960322363543
OT23;9;227R;E-18-134-SN-25;0;26.866666666666667;760.64144165;15;2019-08-29;13.95726850603331
OT23;9;227R;L-26-19-PO-5;0;14.0;496.86;8;2019-08-27;15.446429101899248
OT23;9;227R;L-29-22-PO-35;0;14.4;496.41720000000004;10;2019-10-03;13.809548564381096
OT23;9;227R;T-18-157-PO-10;0;33.8;216.88661666000002;5;2019-08-29;12.908846784752354
