periodo;serviciosentido;paradero;correlativo;zp;metro;subidascorregidas;bajadascorregidas;cargacorregida;toc;edit;subidasTOC;bajadasTOC;subidasTOCcorregidas;bajadasTOCcorregidas;cargaTOCcorregida
4;B01 00I;L-2-21-OP-20;31;0;0;0.39060491187728336;2.998403955620958;20.130173340916322;;False;0.0;0.47642625850884956;0.39060491187728336;3.4748302141298075;22.97812722214205
4;B01 00I;L-2-21-OP-5;32;0;0;0.5511969872523584;7.687121690171412;12.994248637997275;;False;0.0;1.5861355291274957;0.5511969872523584;9.273257219298907;14.256066990095498
4;B01 00I;L-5-27-NS-30;33;0;0;0.4546863685219626;2.632827024100361;10.816107982418877;;False;0.0;0.6910100239789398;0.4546863685219626;3.3238370480793007;11.386916310538162
4;B01 00I;L-5-27-OP-25;34;0;0;0.0;3.3657412910382773;7.4503666913806015;;False;0.0;0.061524690632248226;0.0;3.4272659816705255;7.959650328867639
4;B01 00I;L-5-27-OP-20;35;0;0;0.0;6.070142116160572;1.3802245752200264;;False;0.0;0.31944559273073775;0.0;6.38958770889131;1.5700626199763263
4;B01 00I;L-5-27-OP-15;36;0;0;0.0;0.4978640926996528;0.8823604825203759;;False;0.0;0.0;0.0;0.4978640926996528;1.0721985272766688
4;B01 00I;L-5-27-OP-10;37;0;0;0.0;0.0399814812862284;0.8423790012341499;;False;0.0;0.0;0.0;0.0399814812862284;1.0322170459904356
4;B01 00I;L-5-27-OP-5;38;0;0;0.0;0.03740689112903927;0.8049721101051119;;False;0.0;0.0;0.0;0.03740689112903927;0.9948101548613977
4;B01 00I;L-5-2-SN-35;39;0;0;0.0;0.0;0.8049721101051119;;False;0.0;0.0;0.0;0.0;0.9948101548613977
4;B01 00I;L-5-2-SN-25;40;0;0;0.0;0.11479526354430722;0.6901768465608029;;False;0.0;0.0;0.0;0.11479526354430722;0.8800148913170887
4;B01 00I;L-5-2-SN-15;41;0;0;0.0;0.22667527020561945;0.4635015763551849;;False;0.0;0.03254300919538059;0.0;0.25921827940100006;0.6207966119160915
4;B01 00I;L-5-2-SN-5;42;0;0;0.0;0.33088992905330783;0.13261164730187858;;False;0.0;0.15729503556091867;0.0;0.4881849646142265;0.13261164730187147
4;B01 00R;L-5-13-NS-4;1;0;0;4.751667241989501;0.022545608192310333;4.72912163379719;;False;0.0;0.0;4.751667241989501;0.022545608192310333;4.72912163379719
4;B01 00R;L-5-13-NS-10;2;0;0;5.992367119582617;0.0;10.721488753379806;;False;0.0;0.0;5.992367119582617;0.0;10.721488753379809
4;B01 00R;L-5-13-NS-20;3;0;0;9.10379278597138;0.0;19.825281539351188;;False;0.0;0.0;9.10379278597138;0.0;19.825281539351188
4;B01 00R;L-5-13-NS-30;4;0;0;5.8846444294970714;0.052679410426670376;25.657246558421587;;False;0.0;0.0;5.8846444294970714;0.052679410426670376;25.65724655842159
