periodo;serviciousuariots;servicio;sentido;id_punto;paradero;observacion
9;408I;408;I;314_PT_NO;T-11-82-PO-12;
9;408I;408;I;503_PT_NO;T-5-31-SN-5;
9;408I;408;I;17_PT_NO;T-5-36-SN-5;
9;408I;408;I;18_PT_SP;T-5-33-PO-30;
9;408RPT;408;R;26_PT_SP;E-20-290-OP-10;
9;408RPT;408;R;28_PT_NP;T-20-73-OP-50;
9;408RPT;408;R;513_PT_NO;T-8-65-SN-20;
9;408RPT;408;R;537_PT_SP;T-5-40-NS-10;
9;408eR;408e;R;513_PT_NO;T-8-65-SN-20;
9;409I;409;I;26_PT_SP;E-20-290-OP-10;
9;409I;409;I;28_PT_NP;T-20-203-NS-15;
9;409I;409;I;9_PT_NO;T-20-188-SN-80;
9;409R;409;R;516_PT_SP;T-15-306-OP-50;
9;409R;409;R;124_PT_SP;T-14-121-OP-10;
9;409R;409;R;183_PT_NP;T-14-21-OP-25;
9;410IPT;410;I;17_PT_NO;T-5-33-PO-15;
9;410IPT;410;I;18_PT_SP;T-5-33-PO-30;
9;410IPT;410;I;9_PT_NO;T-20-188-SN-80;
9;411R;411;R;516_PT_SP;T-15-306-OP-50;
9;411R;411;R;124_PT_SP;T-14-121-OP-10;
9;412I;412;I;466_PT_NP;T-11-77-SN-2;
9;412I;412;I;297_PT_SP;L-9-13-15-NS;
9;412I;412;I;450_PT_SO;L-9-7-55-PO;
9;412I;412;I;244_PT_NO;T-20-53-PO-80;
9;412I;412;I;125_PT_SO;L-14-4-5-PO;
9;412R;412;R;238_PT_SP;T-20-53-OP-25;
9;412R;412;R;249_PT_SP;T-20-53-OP-116;
9;412R;412;R;265_PT_SP;T-7-53-OP-50;
9;412R;412;R;266_PT_SP;T-7-53-OP-50;
9;412R;412;R;318_PT_SO;T-11-86-OP-15;
9;412R;412;R;472_PT_NP;T-11-64-OP-60;
9;413cR;413c;R;265_PT_SP;T-7-53-OP-48;
9;413cR;413c;R;223_PT_SP;T-13-54-NS-20;
9;413cR;413c;R;525_PT_SO;E-13-54-NS-85;
9;413cR;413c;R;268_PT_SP;L-13-101-15-NS;
9;413cR;413c;R;523_PT_SO;T-13-99-NS-5;
9;413vR;413v;R;525_PT_SO;E-13-54-NS-85;
9;413vR;413v;R;268_PT_SP;L-13-101-15-NS;
9;413vR;413v;R;523_PT_SO;T-13-99-NS-5;
9;414eR;414e;R;537_PT_SP;T-5-40-NS-10;
9;414eR;414e;R;314_PT_NO;T-5-40-NS-10;
9;414eR;414e;R;300_PT_SO;T-11-84-NS-10;
9;415eR;415e;R;537_PT_SP;T-5-40-NS-10;
9;415eR;415e;R;314_PT_NO;T-5-40-NS-10;
9;415eR;415e;R;300_PT_SO;T-11-84-NS-10;
9;417eR;417e;R;19_PT_SO;T-5-26-NS-15;
9;417eR;417e;R;270_PT_SO;L-13-71-25-NS;
9;418I;418;I;278_PT_SO;L-9-7-10-PO;
9;418I;418;I;450_PT_SO;L-9-7-55-PO;
9;418I;418;I;244_PT_NO;T-20-53-PO-80;
9;418I;418;I;125_PT_SO;L-14-4-5-PO;
9;418RPT;418;R;238_PT_SP;T-20-53-OP-25;
9;418RPT;418;R;249_PT_SP;T-20-53-OP-116;
9;418RPT;418;R;265_PT_SP;T-7-53-OP-50;
9;418RPT;418;R;266_PT_SP;T-7-53-OP-50;
9;418RPT;418;R;329_PT_NP;L-9-7-30-OP;
9;418RPT;418;R;472_PT_NP;T-10-310-SN-100;
9;419I;419;I;280_PT_NO;T-13-367-SN-5;
9;419I;419;I;272_PT_NO;T-13-54-SN-70;
9;419I;419;I;273_PT_NO;T-7-54-PO-5;
9;419I;419;I;244_PT_NO;T-20-53-PO-75;
9;419R;419;R;238_PT_SP;T-20-53-OP-20;
9;419R;419;R;249_PT_SP;T-20-53-OP-112;
9;419R;419;R;265_PT_SP;T-7-53-OP-48;
9;419R;419;R;223_PT_SP;T-13-54-NS-20;
9;419R;419;R;520_PT_SO;L-13-30-50-NS;
9;419R;419;R;279_PT_SP;T-13-97-NS-40;
9;419R;419;R;522_PT_SO;L-13-64-15-OP;
9;420eI;420e;I;127_PT_SO;T-17-12-NS-55;
9;421I;421;I;524_PT_SO;T-13-104-PO-33;
9;421I;421;I;272_PT_NO;T-13-54-SN-60;
9;421I;421;I;273_PT_NO;T-7-54-PO-5;
9;421I;421;I;244_PT_NO;T-20-53-PO-85;
9;421R;421;R;238_PT_SP;T-20-53-OP-20;
9;421R;421;R;249_PT_SP;T-20-53-OP-112;
9;421R;421;R;265_PT_SP;T-7-53-OP-48;
9;421R;421;R;223_PT_SP;T-13-54-NS-20;
9;421R;421;R;529_PT_NP;T-13-104-OP-10;
9;421R;421;R;530_PT_NO;L-13-27-75-SN;
9;422I;422;I;304_PT_SO;T-10-71-PO-45;
9;422I;422;I;303_PT_SO;T-10-71-PO-50;
9;422I;422;I;296_PT_NO;E-9-71-PO-32;
9;422I;422;I;517_PT_SP;T-20-68-NS-10;
9;422I;422;I;248_PT_SO;T-20-180-NS-5;
9;422I;422;I;244_PT_NO;T-20-53-PO-80;
9;422I;422;I;434_PT_SO;T-20-171-PO-5;
9;422I;422;I;435_PT_SO;T-18-157-PO-10;
9;422I;422;I;43_PT_SO;T-18-157-PO-50;
9;422I;422;I;436_PT_NO;T-18-157-PO-85;
9;422R;422;R;439_PT_SP;T-18-157-OP-15;
9;422R;422;R;289_PT_SP;T-18-157-OP-20;
9;422R;422;R;7_PT_NP;E-18-157-OP-45;
9;422R;422;R;290_PT_NP;E-18-157-OP-45;
9;422R;422;R;238_PT_SP;T-20-195-SN-25;
9;422R;422;R;249_PT_SP;T-20-53-OP-116;
9;422R;422;R;292_PT_SP;T-9-71-OP-70;
9;422R;422;R;305_PT_NP;T-10-71-OP-30;
9;422R;422;R;312_PT_NP;T-10-455-SN-15;
9;422R;422;R;472_PT_NP;T-10-310-SN-100;
9;422cR;422c;R;305_PT_NP;T-10-71-OP-30;
9;422cR;422c;R;312_PT_NP;T-10-455-SN-15;
9;422cR;422c;R;472_PT_NP;T-11-64-OP-60;
9;423I;423;I;219_PT_NP;L-13-104-10-PO;
9;423I;423;I;272_PT_NO;T-13-54-SN-70;
9;423I;423;I;273_PT_NO;T-7-54-PO-5;
9;423I;423;I;244_PT_NO;T-20-53-PO-75;
9;423R;423;R;238_PT_SP;T-20-53-OP-20;
9;423R;423;R;249_PT_SP;T-20-53-OP-112;
9;423R;423;R;265_PT_SP;T-7-53-OP-48;
9;423R;423;R;223_PT_SP;T-13-54-NS-20;
9;423R;423;R;224_PT_NO;T-13-54-NS-20;
9;423R;423;R;225_PT_SP;L-13-75-20-NS;
9;423R;423;R;270_PT_SO;L-13-71-25-NS;
9;424I;424;I;221_PT_NP;T-13-12-SN-50;
9;424I;424;I;273_PT_NO;T-10-102-NS-25;
9;424R;424;R;244_PT_NO;T-20-53-PO-75;
9;424R;424;R;245_PT_SO;T-20-201-NS-6;
9;424R;424;R;253_PT_NO;T-20-201-NS-6;
9;424R;424;R;249_PT_SP;T-20-53-OP-112;
9;424R;424;R;265_PT_SP;T-7-53-OP-50;
9;424R;424;R;266_PT_SP;T-7-53-OP-50;
9;424R;424;R;271_PT_NO;T-10-79-OP-15;
9;424R;424;R;294_PT_NP;L-10-50-2-NS;
9;425I;425;I;172_PT_SP;T-6-45-PO-46;
9;425I;425;I;181_PT_SO;T-6-7-PO-40;
9;425I;425;I;391_PT_SO;T-4-12-PO-10;
9;425I;425;I;127_PT_SO;T-19-12-NS-5;
9;425R;425;R;446_PT_NP;T-3-12-OP-25;
9;425R;425;R;132_PT_NP;T-3-12-OP-75;
9;425R;425;R;242_PT_NP;T-6-7-OP-3;
9;426I;426;I;443_PT_SO;T-10-71-PO-2;
9;426I;426;I;304_PT_SO;T-10-71-PO-45;
9;426I;426;I;303_PT_SO;T-10-71-PO-50;
9;426I;426;I;296_PT_NO;E-9-71-PO-32;
9;426I;426;I;517_PT_SP;T-20-68-NS-10;
9;426I;426;I;248_PT_SO;T-20-180-NS-5;
9;426I;426;I;244_PT_NO;T-20-53-PO-85;
9;426R;426;R;238_PT_SP;T-20-53-OP-25;
9;426R;426;R;249_PT_SP;T-20-53-OP-116;
9;426R;426;R;292_PT_SP;T-9-71-OP-60;
9;426R;426;R;305_PT_NP;T-10-71-OP-30;
9;426R;426;R;431_PT_NP;T-10-71-OP-70;
9;428I;428;I;242_PT_NP;T-2-8-SN-36;
9;428I;428;I;174_PT_SP;T-6-43-OP-10;
9;428I;428;I;443_PT_SO;T-10-7-NS-10;
9;428I;428;I;255_PT_SO;T-13-12-NS-25;
9;428I;428;I;270_PT_SO;T-13-12-NS-40;
9;428I;428;I;196_PT_SO;T-13-12-PO-5;
9;428I;428;I;22_PT_SO;T-29-12-PO-25;
9;428I;428;I;87_PT_SO;T-27-232-PO-10;
9;428R;428;R;102_PT_NP;T-26-231-OP-15;
9;428R;428;R;24_PT_NO;T-26-229-SN-5;
9;428R;428;R;10_PT_NP;T-26-229-SN-5;
9;428R;428;R;11_PT_NP;T-29-12-OP-15;
9;428R;428;R;234_PT_NP;T-12-12-OP-15;
9;428R;428;R;221_PT_NP;T-13-12-SN-50;
9;428R;428;R;431_PT_NP;T-10-7-SN-20;
9;428R;428;R;308_PT_NO;T-5-7-SN-13;
9;428R;428;R;173_PT_NO;T-6-45-PO-46;
9;428cI;428c;I;431_PT_NP;L-10-37-30-NS;
9;428cI;428c;I;443_PT_SO;T-10-71-OP-85;
9;428cI;428c;I;255_PT_SO;T-13-12-NS-25;
9;428cI;428c;I;270_PT_SO;T-13-12-NS-40;
9;428cI;428c;I;196_PT_SO;T-13-12-PO-5;
9;428cI;428c;I;22_PT_SO;T-29-12-PO-25;
9;428cI;428c;I;87_PT_SO;T-27-232-PO-10;
9;428cR;428c;R;102_PT_NP;T-26-231-OP-15;
9;428cR;428c;R;24_PT_NO;T-26-229-SN-5;
9;428cR;428c;R;10_PT_NP;T-26-229-SN-5;
9;428cR;428c;R;11_PT_NP;T-29-12-OP-15;
9;428cR;428c;R;234_PT_NP;T-12-12-OP-15;
9;428cR;428c;R;221_PT_NP;T-13-12-SN-50;
9;428cR;428c;R;307_PT_NO;T-10-7-SN-20;
9;428eI;428e;I;242_PT_NP;T-2-8-SN-36;
9;428eI;428e;I;174_PT_SP;T-6-43-OP-10;
9;428eI;428e;I;443_PT_SO;T-10-7-NS-10;
9;428eI;428e;I;22_PT_SO;T-10-7-NS-15;
9;428eI;428e;I;87_PT_SO;T-29-227-NS-45;
9;428eR;428e;R;102_PT_NP;T-26-231-OP-15;
9;428eR;428e;R;24_PT_NO;T-26-229-SN-5;
9;428eR;428e;R;10_PT_NP;T-26-229-SN-5;
9;428eR;428e;R;431_PT_NP;T-10-7-SN-20;
9;429I;429;I;173_PT_NO;T-6-45-PO-46;
9;429I;429;I;243_PT_SO;L-6-32-50-NS;
9;429I;429;I;181_PT_SO;T-2-7-PO-5;
9;429I;429;I;391_PT_SO;T-4-12-PO-10;
9;429I;429;I;125_PT_SO;L-14-4-5-PO;
9;429RPT;429;R;445_PT_NP;T-17-482-OP-5;
9;429RPT;429;R;446_PT_NP;T-3-12-OP-25;
9;429RPT;429;R;132_PT_NP;T-3-12-OP-75;
9;429RPT;429;R;242_PT_NP;T-6-7-OP-3;
9;429RPT;429;R;174_PT_SP;T-6-41-NS-5;
9;429cIPT;429c;I;181_PT_SO;T-6-42-PO-5;
9;429cIPT;429c;I;391_PT_SO;T-4-12-PO-10;
9;429cIPT;429c;I;124_PT_SP;T-4-12-PO-40;
9;429cRPT;429c;R;445_PT_NP;T-17-482-OP-5;
9;429cRPT;429c;R;446_PT_NP;T-3-12-OP-25;
9;429cRPT;429c;R;132_PT_NP;T-3-12-OP-75;
9;430I;430;I;172_PT_SP;T-6-45-PO-46;
9;430I;430;I;391_PT_SO;T-2-7-PO-40;
9;430R;430;R;445_PT_NP;T-17-482-OP-5;
9;430R;430;R;446_PT_NP;T-3-12-OP-25;
9;430R;430;R;171_PT_NO;T-6-330-SN-10;
9;430R;430;R;174_PT_SP;T-6-41-NS-5;
9;431cI;431c;I;523_PT_SO;T-13-99-NS-5;
9;431cI;431c;I;524_PT_SO;T-13-104-PO-33;
9;431cI;431c;I;272_PT_NO;T-13-54-SN-70;
9;431cI;431c;I;273_PT_NO;T-7-54-PO-5;
9;431cR;431c;R;265_PT_SP;T-7-53-OP-48;
9;431cR;431c;R;525_PT_SO;E-13-54-NS-85;
9;431cR;431c;R;526_PT_SP;T-13-54-NS-105;
9;431cR;431c;R;529_PT_NP;T-13-104-OP-10;
9;431cR;431c;R;530_PT_NO;T-13-104-OP-40;
9;431vR;431v;R;525_PT_SO;E-13-54-NS-85;
9;431vR;431v;R;529_PT_NP;T-13-104-OP-10;
9;431vR;431v;R;530_PT_NO;T-13-104-OP-40;
9;435I;435;I;172_PT_SP;T-6-45-PO-46;
9;435I;435;I;391_PT_SO;T-4-12-PO-10;
9;435R;435;R;446_PT_NP;T-3-12-OP-25;
9;435R;435;R;171_PT_NO;T-6-330-SN-10;
9;435R;435;R;174_PT_SP;T-6-41-NS-5;
9;481I;481;I;238_PT_SP;T-20-53-OP-20;
9;481I;481;I;249_PT_SP;T-20-53-OP-112;
9;481I;481;I;228_PT_NP;T-7-53-OP-40;
9;481I;481;I;215_PT_SP;T-7-48-OP-35;
9;481I;481;I;218_PT_SP;T-13-375-NS-15;
9;481R;481;R;275_PT_NP;L-12-25-20-SN;
9;481R;481;R;226_PT_NO;L-12-25-5-SN;
9;481R;481;R;214_PT_SP;T-7-48-PO-35;
9;481R;481;R;246_PT_NP;T-7-52-SN-25;
9;481R;481;R;244_PT_NO;T-20-53-PO-85;
9;486I;486;I;304_PT_SO;T-10-71-OP-30;
9;486I;486;I;303_PT_SO;T-10-71-PO-50;
9;486I;486;I;292_PT_SP;T-9-71-PO-5;
9;486I;486;I;305_PT_NP;T-10-71-PO-45;
9;486I;486;I;306_PT_NO;L-10-21-45-NS;
9;486I;486;I;307_PT_NO;L-10-21-35-SN;
9;501I;501;I;281_PT_NO;T-20-184-PO-15;
9;502I;502;I;302_PT_NO;T-11-85-PO-3;
9;502I;502;I;300_PT_SO;L-11-18-60-PO;
9;502I;502;I;319_PT_NO;T-20-66-PO-3;
9;502I;502;I;25_PT_NO;E-20-289-PO-5;
9;502I;502;I;9_PT_NO;T-14-131-PO-20;
9;502R;502;R;516_PT_SP;T-15-135-OP-110;
9;502R;502;R;124_PT_SP;T-14-121-OP-10;
9;502R;502;R;183_PT_NP;T-14-21-OP-25;
9;502R;502;R;26_PT_SP;T-4-19-NS-100;
9;502R;502;R;317_PT_SP;T-20-59-OP-25;
9;502R;502;R;301_PT_NP;L-11-18-60-OP;
9;502cR;502c;R;316_PT_NP;E-14-134-SN-30;
9;502cR;502c;R;26_PT_SP;E-20-290-OP-10;
9;502cR;502c;R;317_PT_SP;T-20-59-OP-25;
9;502cR;502c;R;301_PT_NP;T-11-84-SN-25;
9;503I;503;I;313_PT_NO;T-10-77-SN-10;
9;503I;503;I;323_PT_NO;T-10-81-PO-30;
9;503I;503;I;310_PT_NO;T-10-64-PO-12;
9;503I;503;I;319_PT_NO;T-20-66-PO-3;
9;503I;503;I;25_PT_NO;E-20-289-PO-5;
9;503I;503;I;125_PT_SO;L-14-4-5-PO;
9;503R;503;R;183_PT_NP;T-4-21-OP-2;
9;503R;503;R;26_PT_SP;T-4-19-NS-100;
9;503R;503;R;317_PT_SP;T-20-59-OP-25;
9;503R;503;R;309_PT_NP;T-11-64-OP-15;
9;504I;504;I;306_PT_NO;L-10-37-30-NS;
9;504I;504;I;323_PT_NO;T-10-81-PO-30;
9;504I;504;I;310_PT_NO;T-10-64-PO-12;
9;504I;504;I;319_PT_NO;T-20-66-PO-3;
9;504I;504;I;281_PT_NO;T-20-184-PO-15;
9;504R;504;R;316_PT_NP;E-20-192-OP-5;
9;504R;504;R;239_PT_SP;T-20-73-OP-20;
9;504R;504;R;27_PT_SP;T-20-73-OP-45;
9;504R;504;R;317_PT_SP;T-20-59-OP-25;
9;504R;504;R;309_PT_NP;T-11-64-OP-15;
9;504R;504;R;312_PT_NP;T-10-81-OP-40;
9;504R;504;R;307_PT_NO;L-10-21-25-NS;
9;505I;505;I;466_PT_NP;T-11-77-SN-2;
9;505I;505;I;302_PT_NO;T-11-85-PO-3;
9;505I;505;I;314_PT_NO;T-11-82-PO-12;
9;505I;505;I;43_PT_SO;T-18-157-PO-50;
9;505I;505;I;436_PT_NO;T-18-157-PO-85;
9;505RPT;505;R;439_PT_SP;T-18-157-OP-15;
9;505RPT;505;R;289_PT_SP;T-18-157-OP-20;
9;505RPT;505;R;7_PT_NP;T-18-157-OP-40;
9;505RPT;505;R;290_PT_NP;T-18-157-OP-43;
9;505RPT;505;R;316_PT_NP;E-20-192-OP-5;
9;505RPT;505;R;239_PT_SP;T-20-73-OP-20;
9;505RPT;505;R;27_PT_SP;T-20-73-OP-45;
9;505RPT;505;R;318_PT_SO;T-11-318-PO-5;
9;506I;506;I;280_PT_NO;T-13-367-SN-5;
9;506I;506;I;524_PT_SO;L-13-56-5-SN;
9;506I;506;I;224_PT_NO;T-13-54-SN-60;
9;506I;506;I;216_PT_SP;T-13-58-PO-5;
9;506I;506;I;217_PT_SO;T-13-58-PO-5;
9;506I;506;I;226_PT_NO;T-13-58-PO-5;
9;506I;506;I;213_PT_NO;T-7-48-PO-55;
9;506I;506;I;291_PT_SO;T-20-177-PO-25;
9;506R;506;R;264_PT_SP;T-20-189-OP-35;
9;506R;506;R;29_PT_SP;T-20-177-OP-8;
9;506R;506;R;21_PT_NP;T-7-49-OP-10;
9;506R;506;R;215_PT_SP;T-7-48-OP-35;
9;506R;506;R;223_PT_SP;T-13-101-OP-25;
9;506R;506;R;525_PT_SO;E-13-54-NS-80;
9;506R;506;R;526_PT_SP;T-13-54-NS-105;
9;506R;506;R;279_PT_SP;L-13-6-40-OP;
9;506R;506;R;522_PT_SO;L-13-64-10-OP;
9;506eI;506e;I;280_PT_NO;T-13-367-SN-5;
9;506eI;506e;I;524_PT_SO;L-13-56-5-SN;
9;506eI;506e;I;224_PT_NO;T-13-54-SN-60;
9;506eI;506e;I;216_PT_SP;T-13-58-PO-5;
9;506eI;506e;I;217_PT_SO;T-13-58-PO-5;
9;506eI;506e;I;226_PT_NO;T-13-58-PO-5;
9;506eI;506e;I;213_PT_NO;T-7-48-PO-45;
9;506eI;506e;I;291_PT_SO;T-20-177-PO-20;
9;506eR;506e;R;264_PT_SP;T-20-189-OP-30;
9;506eR;506e;R;29_PT_SP;T-20-177-OP-8;
9;506eR;506e;R;21_PT_NP;T-7-49-OP-10;
9;506eR;506e;R;215_PT_SP;T-7-48-OP-25;
9;506eR;506e;R;223_PT_SP;T-13-101-OP-20;
9;506eR;506e;R;525_PT_SO;E-13-54-NS-80;
9;506eR;506e;R;526_PT_SP;T-13-54-NS-105;
9;506eR;506e;R;279_PT_SP;L-13-6-40-OP;
9;506eR;506e;R;522_PT_SO;L-13-64-5-NS;
9;506vI;506v;I;231_PT_NO;L-13-14-27-PO;
9;506vI;506v;I;232_PT_NO;L-13-14-40-PO;
9;506vI;506v;I;280_PT_NO;L-13-1-15-SN;
9;506vI;506v;I;524_PT_SO;L-13-56-5-SN;
9;506vI;506v;I;224_PT_NO;T-13-54-SN-60;
9;506vI;506v;I;216_PT_SP;T-13-58-PO-5;
9;506vI;506v;I;217_PT_SO;T-13-58-PO-5;
9;506vI;506v;I;226_PT_NO;T-13-58-PO-5;
9;506vI;506v;I;213_PT_NO;T-7-48-PO-55;
9;506vI;506v;I;291_PT_SO;T-20-177-PO-25;
9;506vR;506v;R;264_PT_SP;T-20-189-OP-35;
9;506vR;506v;R;29_PT_SP;T-20-177-OP-8;
9;506vR;506v;R;21_PT_NP;T-7-49-OP-10;
9;506vR;506v;R;215_PT_SP;T-7-48-OP-35;
9;506vR;506v;R;223_PT_SP;T-13-101-OP-25;
9;506vR;506v;R;525_PT_SO;E-13-54-NS-80;
9;506vR;506v;R;526_PT_SP;T-13-54-NS-105;
9;506vR;506v;R;279_PT_SP;L-13-6-40-OP;
9;506vR;506v;R;230_PT_SO;L-13-14-35-OP;
9;507I;507;I;323_PT_NO;T-10-64-PO-5;
9;507I;507;I;310_PT_NO;T-10-64-PO-12;
9;507I;507;I;517_PT_SP;T-20-68-NS-10;
9;507I;507;I;248_PT_SO;T-20-180-NS-5;
9;507I;507;I;291_PT_SO;T-20-177-PO-25;
9;507R;507;R;264_PT_SP;T-20-189-OP-35;
9;507R;507;R;29_PT_SP;T-20-177-OP-7;
9;507R;507;R;252_PT_NP;T-20-176-SN-40;
9;507R;507;R;249_PT_SP;T-20-176-SN-40;
9;507R;507;R;309_PT_NP;T-11-64-OP-15;
9;507R;507;R;311_PT_NP;T-11-64-OP-37;
9;507R;507;R;306_PT_NO;L-10-21-55-SN;
9;507R;507;R;307_PT_NO;L-10-21-35-SN;
9;507cI;507c;I;291_PT_SO;T-20-177-PO-25;
9;507cR;507c;R;264_PT_SP;T-20-189-OP-35;
9;508I;508;I;466_PT_NP;T-11-77-SN-2;
9;508RPT;508;R;316_PT_NP;E-20-192-OP-5;
9;508RPT;508;R;239_PT_SP;T-20-73-OP-20;
9;508RPT;508;R;27_PT_SP;T-20-73-OP-45;
9;508RPT;508;R;318_PT_SO;T-11-86-OP-15;
9;508RPT;508;R;472_PT_NP;T-11-64-OP-60;
9;509I;509;I;280_PT_NO;T-13-367-SN-5;
9;509I;509;I;219_PT_NP;L-13-49-5-SN;
9;509I;509;I;217_PT_SO;T-13-108-PO-15;
9;509I;509;I;226_PT_NO;T-13-108-PO-15;
9;509I;509;I;213_PT_NO;T-7-48-PO-55;
9;509I;509;I;291_PT_SO;T-20-177-PO-25;
9;509I;509;I;25_PT_NO;E-20-289-PO-5;
9;509I;509;I;26_PT_SP;E-20-289-PO-5;
9;509R;509;R;139_PT_SO;E-20-202-NS-2;
9;509R;509;R;264_PT_SP;T-20-202-NS-25;
9;509R;509;R;29_PT_SP;T-20-177-OP-8;
9;509R;509;R;21_PT_NP;T-7-49-OP-10;
9;509R;509;R;215_PT_SP;T-7-48-OP-35;
9;509R;509;R;216_PT_SP;T-7-48-OP-55;
9;509R;509;R;225_PT_SP;L-13-72-55-OP;
9;509R;509;R;270_PT_SO;L-13-71-25-NS;
9;509R;509;R;268_PT_SP;L-13-2-5-OP;
9;509R;509;R;279_PT_SP;T-13-97-NS-40;
9;510I;510;I;221_PT_NP;T-13-12-SN-50;
9;510I;510;I;222_PT_SO;T-13-12-SN-50;
9;510I;510;I;271_PT_NO;L-13-12-15-PO;
9;510I;510;I;295_PT_NP;L-10-26-40-PO;
9;510I;510;I;278_PT_SO;L-9-7-10-PO;
9;510I;510;I;450_PT_SO;L-9-7-63-PO;
9;510I;510;I;167_PT_SO;T-20-188-NS-30;
9;510I;510;I;291_PT_SO;T-20-177-OP-3;
9;510R;510;R;264_PT_SP;T-20-189-OP-35;
9;510R;510;R;249_PT_SP;T-20-53-OP-120;
9;510R;510;R;265_PT_SP;T-7-53-OP-50;
9;510R;510;R;266_PT_SP;T-7-53-OP-50;
9;510R;510;R;329_PT_NP;L-9-7-30-OP;
9;510R;510;R;293_PT_SO;L-10-36-5-NS;
9;510R;510;R;294_PT_NP;L-10-32-5-OP;
9;511I;511;I;302_PT_NO;T-11-85-PO-3;
9;511I;511;I;318_PT_SO;T-11-77-NS-15;
9;511I;511;I;303_PT_SO;E-10-77-NS-16;
9;511I;511;I;470_PT_NO;L-9-3-45-PO;
9;511I;511;I;471_PT_NP;L-9-3-90-PO;
9;511I;511;I;205_PT_NP;T-20-193-NS-47;
9;511I;511;I;198_PT_NO;T-20-200-SN-10;
9;511R;511;R;263_PT_NP;T-20-188-SN-5;
9;511R;511;R;252_PT_NP;T-20-176-SN-40;
9;511R;511;R;249_PT_SP;T-20-176-SN-40;
9;511R;511;R;228_PT_NP;T-7-53-OP-40;
9;511R;511;R;292_PT_SP;T-9-71-OP-60;
9;511R;511;R;466_PT_NP;T-11-77-SN-2;
9;513I;513;I;466_PT_NP;T-11-77-SN-2;
9;513I;513;I;314_PT_NO;T-11-82-PO-12;
9;513I;513;I;517_PT_SP;T-20-68-NS-10;
9;513I;513;I;248_PT_SO;T-20-180-NS-5;
9;513I;513;I;244_PT_NO;T-20-53-PO-80;
9;513I;513;I;434_PT_SO;T-20-134-NS-15;
9;513I;513;I;435_PT_SO;T-18-157-PO-10;
9;513I;513;I;43_PT_SO;T-18-157-PO-50;
9;513I;513;I;436_PT_NO;T-18-157-PO-85;
9;513R;513;R;439_PT_SP;T-18-157-OP-15;
9;513R;513;R;289_PT_SP;T-18-157-OP-20;
9;513R;513;R;7_PT_NP;T-18-157-OP-40;
9;513R;513;R;290_PT_NP;T-18-157-OP-43;
9;513R;513;R;238_PT_SP;T-20-53-OP-25;
9;513R;513;R;249_PT_SP;T-20-53-OP-116;
9;513R;513;R;318_PT_SO;T-11-77-NS-15;
9;514I;514;I;307_PT_NO;L-10-54-5-NS;
9;514I;514;I;278_PT_SO;L-9-7-15-PO;
9;514I;514;I;470_PT_NO;L-9-3-45-PO;
9;514I;514;I;471_PT_NP;L-9-3-90-PO;
9;514I;514;I;43_PT_SO;T-18-157-PO-50;
9;514I;514;I;35_PT_SP;L-31-25-35-NS;
9;514RPT;514;R;289_PT_SP;T-18-157-OP-20;
9;514RPT;514;R;7_PT_NP;T-18-157-OP-40;
9;514RPT;514;R;290_PT_NP;T-18-157-OP-43;
9;514RPT;514;R;239_PT_SP;T-20-73-OP-20;
9;514RPT;514;R;27_PT_SP;T-20-73-OP-45;
9;514RPT;514;R;329_PT_NP;L-9-7-30-OP;
9;514RPT;514;R;306_PT_NO;L-10-21-55-SN;
9;514cI;514c;I;43_PT_SO;T-18-133-NS-10;
9;514cI;514c;I;35_PT_SP;E-31-12-NS-55;
9;516I;516;I;221_PT_NP;T-13-12-SN-50;
9;516I;516;I;222_PT_SO;T-13-12-SN-50;
9;516I;516;I;271_PT_NO;L-13-12-15-PO;
9;516I;516;I;295_PT_NP;L-10-26-40-PO;
9;516I;516;I;278_PT_SO;L-9-7-10-PO;
9;516I;516;I;450_PT_SO;L-9-7-63-PO;
9;516I;516;I;244_PT_NO;T-20-53-PO-85;
9;516I;516;I;434_PT_SO;T-20-134-NS-15;
9;516R;516;R;433_PT_NP;E-18-156-OP-70;
9;516R;516;R;238_PT_SP;T-20-53-OP-25;
9;516R;516;R;249_PT_SP;T-20-53-OP-120;
9;516R;516;R;265_PT_SP;T-7-53-OP-50;
9;516R;516;R;266_PT_SP;T-7-53-OP-50;
9;516R;516;R;329_PT_NP;L-9-7-30-OP;
9;516R;516;R;293_PT_SO;L-10-36-5-NS;
9;516R;516;R;294_PT_NP;L-10-32-5-OP;
9;517I;517;I;323_PT_NO;T-10-64-PO-5;
9;517I;517;I;310_PT_NO;T-10-64-PO-12;
9;517I;517;I;319_PT_NO;T-20-66-PO-3;
9;517I;517;I;25_PT_NO;E-20-289-PO-5;
9;517R;517;R;316_PT_NP;E-20-192-OP-5;
9;517R;517;R;26_PT_SP;E-20-290-OP-4;
9;517R;517;R;317_PT_SP;T-20-59-OP-25;
9;517R;517;R;309_PT_NP;T-11-64-OP-15;
9;517R;517;R;311_PT_NP;T-11-64-OP-37;
9;518I;518;I;323_PT_NO;T-10-64-PO-5;
9;518I;518;I;310_PT_NO;T-10-64-PO-12;
9;518I;518;I;319_PT_NO;T-20-66-PO-3;
9;518I;518;I;244_PT_NO;T-20-53-PO-80;
9;518I;518;I;281_PT_NO;T-20-184-PO-15;
9;518R;518;R;238_PT_SP;T-20-195-SN-25;
9;518R;518;R;317_PT_SP;T-20-59-OP-25;
