ot;fecha;periodo;serviciousuariots;paradero;toc;varianza;n;IC
OT12;29/11/2018;6;228I;T-26-228-NS-50;15;943.4624083;16;15.05075826
OT12;29/11/2018;6;228I;I-26-228-SN-25;15;943.4624083;16;15.05075826
OT12;14/11/2018;6;228I;T-27-224-NS-25;14.09090909;1431.373033;22;15.80960963
OT12;16/11/2018;6;228R;L-23-39-SN-60;17.53333333;1069.448442;15;16.54970923
OT12;14/11/2018;6;228R;T-30-246-SN-2;10.29411765;813.1480333;17;13.55552738
OT12;16/11/2018;6;229I;L-23-26-PO-10;1.076923077;62.1075;13;4.284068627
OT12;13/11/2018;6;229I;T-25-228-NS-40;11.84615385;683.1825;13;14.20864821
OT12;14/11/2018;6;229I;T-27-224-NS-25;5.090909091;248.43;11;9.314547215
OT12;14/11/2018;6;229I;T-27-224-NS-20;5.090909091;248.43;11;9.314547215
OT12;07/11/2018;6;229I;T-20-193-NS-50;14;745.29;12;15.4464291
OT12;07/11/2018;6;229I;T-20-200-NS-5;14;745.29;12;15.4464291
OT12;28/11/2018;6;229I;T-26-12-PO-20;14;124.215;2;15.4464291
OT12;28/11/2018;6;229I;T-26-228-NS-35;14;124.215;2;15.4464291
OT12;16/11/2018;6;229R;L-23-39-SN-60;6.222222222;248.43;9;10.2976194
OT12;24/10/2018;6;229R;E-25-228-SN-16;35.09090909;480.1944875;11;12.94995663
OT12;07/11/2018;6;229R;T-20-200-SN-10;19;531.5811333;9;15.06328163
OT12;07/11/2018;6;229R;T-25-228-SN-30;22.375;357.946225;8;13.11052162
OT12;15/11/2018;6;230I;T-24-205-NS-35;21.86666667;1180.291168;15;17.38621399
OT12;16/11/2018;6;230I;L-23-43-PO-5;21;500.8796332;5;19.61723323
OT12;16/11/2018;6;230I;T-24-205-NS-92;21;500.8796332;5;19.61723323
OT12;06/11/2018;6;230I;T-2-3-NS-65;32;1236.604016;15;17.79613814
OT12;25/10/2018;6;230I;T-1-3-NS-40;34.53846154;891.4649498;13;16.23067312
OT12;25/10/2018;6;230I;T-1-3-NS-56;55.46153846;662.7756999;13;13.99483182
OT12;09/11/2018;6;230I;T-20-194-OP-3;31.22222222;696.2137457;9;17.23876357
OT12;09/11/2018;6;230I;L-1-15-NS-5;31.22222222;696.2137457;9;17.23876357
OT12;09/11/2018;6;230I;E-20-289-PO-5;57.2;725.2750561;10;16.6919641
OT12;09/11/2018;6;230I;E-20-174-NS-10;57.2;725.2750561;10;16.6919641
OT12;07/11/2018;6;230I;T-20-201-NS-70;21.11764706;1696.598;17;19.58037865
OT12;07/11/2018;6;230I;T-20-201-NS-65;21.11764706;1696.598;17;19.58037865
OT12;15/11/2018;6;230I;T-24-205-NS-10;24;1147.288808;12;19.16469124
OT12;15/11/2018;6;230I;T-24-205-NS-5;24;1147.288808;12;19.16469124
OT12;15/11/2018;6;230I;T-24-205-NS-53;26.5;1329.81585;14;19.10239433
OT12;15/11/2018;6;230I;T-24-205-NS-45;26.5;1329.81585;14;19.10239433
OT12;06/11/2018;6;230I;T-3-12-OP-76;6.6;313.6440999;10;10.97677172
OT12;06/11/2018;6;230I;T-3-12-OP-75;6.6;313.6440999;10;10.97677172
OT12;06/11/2018;6;230I;T-2-7-PO-7;4.4;209.0960666;10;8.96249658
OT12;06/11/2018;6;230I;T-3-12-OP-75;4.4;209.0960666;10;8.96249658
OT12;15/11/2018;6;230R;T-22-205-SN-35;45.57142857;389.9099457;7;14.62814336
OT12;15/11/2018;6;230R;E-22-205-SN-32;45.57142857;389.9099458;7;14.62814336
OT12;16/11/2018;6;230R;T-22-205-SN-20;81.11111111;611.1431833;9;16.15125607
OT12;16/11/2018;6;230R;T-22-205-SN-17;81.11111111;611.1431833;9;16.15125607
OT12;06/11/2018;6;230R;L-2-38-SN-5;25;1163.561935;13;18.54296369
OT12;25/10/2018;6;230R;T-1-3-SN-40;28.08333333;1164.997152;12;19.3120279
OT12;25/10/2018;6;230R;T-1-3-SN-38;28.08333333;1164.997152;12;19.3120279
OT12;25/10/2018;6;230R;L-4-25-OP-5;26.41666667;1073.341618;12;18.53678586
OT12;25/10/2018;6;230R;T-4-22-SN-15;26.41666667;1073.341618;12;18.53678586
OT12;25/10/2018;6;230R;T-4-22-SN-15;20.16666667;1140.1473;12;19.10495107
OT12;30/10/2018;6;230R;E-20-205-SN-55;60.8;833.4244624;10;17.89324849
OT12;30/10/2018;6;230R;T-20-205-SN-48;60.8;833.4244624;10;17.89324849
OT12;06/11/2018;6;230R;T-20-205-SN-50;51.8;637.5801999;10;15.65032938
OT12;06/11/2018;6;230R;T-20-205-SN-48;51.8;637.5801999;10;15.65032938
OT12;06/11/2018;6;230R;L-3-17-PO-10;21.15384615;1307.715866;13;19.65807971
OT12;07/11/2018;6;230R;T-20-205-SN-14;57.08333333;922.1599915;12;17.18179711
OT12;07/11/2018;6;230R;T-20-205-SN-11;57.08333333;922.1599915;12;17.18179711
OT12;07/11/2018;6;230R;T-20-205-SN-4;48.11111111;806.5802207;9;18.55489925
OT12;07/11/2018;6;230R;T-20-205-SN-3;48.11111111;806.5802207;9;18.55489925
OT12;15/11/2018;6;230R;T-22-205-SN-80;53.33333333;366.7872541;6;15.32454412
OT12;15/11/2018;6;230R;T-22-205-SN-60;48;418.6856041;8;14.17930982
OT12;15/11/2018;6;230R;T-22-205-SN-50;42.25;536.2019979;8;16.0463142
OT12;29/11/2018;6;301CI;T-26-228-NS-50;17.31578947;1224.252008;19;15.73311378
OT12;14/11/2018;6;301CI;T-30-246-SN-2;5;427.8375;18;9.555628184
OT12;23/10/2018;6;301CR;T-27-230-SN-20;24.375;974.1648333;16;15.29369074
OT12;29/11/2018;6;301EI;T-26-228-NS-50;18.75;177.7126333;4;13.06427239
OT12;13/11/2018;6;301EI;T-25-228-NS-40;10;135.375;3;13.16632827
OT12;14/11/2018;6;301EI;T-30-246-SN-2;3.333333333;132.555;9;7.521992112
OT12;07/11/2018;6;301EI;T-20-193-NS-50;15;211.7475;3;16.46662479
OT12;07/11/2018;6;301EI;T-20-200-NS-5;12;283.7775;5;14.76590427
OT12;23/10/2018;6;301ER;T-27-230-SN-20;45;42.33763333;1;12.75320557
OT12;24/10/2018;6;301ER;E-25-228-SN-16;15;275.0925;4;16.25419444
OT12;07/11/2018;6;301ER;T-20-200-SN-10;12;275.0925;5;14.53819348
OT12;13/11/2018;6;301ER;T-20-188-SN-54;3.75;144.06;8;8.317307978
OT12;07/11/2018;6;301ER;T-25-228-SN-30;15;275.0925;4;16.25419444
OT12;29/11/2018;6;301I;T-26-228-NS-50;19.92592593;1721.765742;27;15.65168938
OT12;29/11/2018;6;301I;T-26-228-NS-45;19.92592593;1721.765742;27;15.65168938
OT12;13/11/2018;6;301I;T-25-228-NS-40;14.55882353;2376.99;34;16.38816358
OT12;14/11/2018;6;301I;T-30-246-SN-2;3.75;648.27;36;8.317307978
OT12;14/11/2018;6;301I;T-30-244-NS-40;3.75;648.27;36;8.317307978
OT12;25/10/2018;6;301I;T-1-3-NS-56;38.76190476;997.0847916;21;13.50555606
OT12;25/10/2018;6;301I;L-1-11-NS-5;38.76190476;997.0847916;21;13.50555606
OT12;09/11/2018;6;301I;T-20-194-OP-3;25.25714286;2136.473067;35;15.31336945
OT12;09/11/2018;6;301I;E-20-174-NS-5;25.25714286;2136.473067;35;15.31336945
OT12;07/11/2018;6;301I;T-20-193-NS-50;15.35294118;1255.733333;17;16.84536098
OT12;07/11/2018;6;301I;T-20-200-NS-5;14.46428571;1944.81;28;16.33486859
OT12;23/10/2018;6;301R;T-27-230-SN-20;40.12;1095.882392;25;12.97681285
OT12;24/10/2018;6;301R;E-25-228-SN-16;30.56521739;1287.844325;23;14.66641054
OT12;07/11/2018;6;301R;T-20-200-SN-10;34.26086957;1206.522508;23;14.19579985
OT12;25/10/2018;6;301R;L-1-26-OP-5;24;1901.871425;30;15.60579942
OT12;25/10/2018;6;301R;T-4-22-SN-15;22.20689655;1856.934342;29;15.68394629
OT12;09/11/2018;6;301R;E-20-289-PO-5;27.19354839;1574.09505;31;13.96660019
OT12;09/11/2018;6;301R;T-20-304-SN-15;27.19354839;1574.09505;31;13.96660019
OT12;07/11/2018;6;301R;T-25-228-SN-30;42.34615385;1156.660358;26;13.07291156
OT12;13/11/2018;6;302EI;T-20-188-NS-35;0;0;1;0
OT12;28/11/2018;6;302EI;T-26-12-PO-20;0;0;1;0
OT12;13/11/2018;6;302ER;T-20-188-SN-54;13.5;103.1352;2;14.0748745
OT12;16/11/2018;6;302I;L-23-22-NS-15;0;0;16;0
OT12;09/11/2018;6;302I;T-20-188-SN-75;0;0;12;0
OT12;13/11/2018;6;302I;T-20-188-NS-35;15;1008.42;14;16.63461596
OT12;28/11/2018;6;302I;T-26-12-PO-20;12;288.12;5;14.87845282
OT12;13/11/2018;6;302R;T-20-188-SN-54;22.5;775.2829;12;15.75417085
OT12;13/11/2018;6;302R;T-20-188-SN-50;22.5;775.2829;12;15.75417085
OT12;24/10/2018;6;303EI;T-20-188-NS-5;57.66666667;94.51936666;3;11.00159987
OT12;24/10/2018;6;303I;T-20-188-NS-5;39.61538462;602.635475;13;13.34478994
OT12;24/10/2018;6;303I;T-20-71-PO-32;39.61538462;602.635475;13;13.34478994
OT12;24/10/2018;6;303I;E-20-53-PO-90;16.82352941;1129.779008;17;15.9782187
OT12;24/10/2018;6;303I;T-20-53-PO-73;16.82352941;1129.779008;17;15.9782187
OT12;13/11/2018;6;303I;T-20-175-PO-5;0;0;18;0
OT12;13/11/2018;6;303I;T-20-53-PO-103;0;0;18;0
OT12;24/10/2018;6;303R;T-20-73-OP-50;15.83333333;1013.902767;18;14.71017952
OT12;09/11/2018;6;303R;T-20-188-SN-75;26;785.4886;13;15.23541675
OT12;07/11/2018;6;303R;T-20-53-OP-26;11.42857143;1138.155;21;14.42936201
OT12;24/10/2018;6;307EI;E-20-53-PO-90;15;641.1075;9;16.5424658
OT12;09/11/2018;6;307EI;T-20-131-PO-5;41.5;248.459275;6;12.61269962
OT12;25/10/2018;6;307EI;T-4-19-NS-100;42.22222222;407.09355;9;13.18201882
OT12;24/10/2018;6;307ER;T-20-73-OP-50;30;114.3676333;2;14.82151646
OT12;09/11/2018;6;307ER;T-20-188-SN-75;15;576.24;8;16.63461596
OT12;13/11/2018;6;307ER;T-20-175-PO-5;0;0;1;0
OT12;24/10/2018;6;307I;E-20-53-PO-90;13.84615385;1700.07;26;15.84903408
OT12;24/10/2018;6;307I;T-20-199-NS-23;13.84615385;1700.07;26;15.84903408
OT12;09/11/2018;6;307I;T-20-131-PO-5;17.61904762;1327.438875;21;15.58309399
OT12;25/10/2018;6;307I;T-4-19-NS-100;24.375;888.6515667;16;14.60702712
OT12;25/10/2018;6;307I;T-20-131-PO-5;24.375;888.6515667;16;14.60702712
OT12;24/10/2018;6;307I;T-20-73-OP-50;16.90909091;1239.470442;22;14.71169857
OT12;09/11/2018;6;307I;T-20-188-SN-75;22.0625;850.3561;16;14.28882429
OT12;13/11/2018;6;307I;T-20-175-PO-5;0;0;21;0
OT12;06/11/2018;6;308I;T-2-3-NS-65;42.875;688.4989104;16;12.85723875
OT12;25/10/2018;6;308I;T-1-3-NS-40;28.36363636;620.6625;11;14.72270065
OT12;25/10/2018;6;308I;T-1-3-NS-56;43.6;635.1998666;15;12.75456469
OT12;06/11/2018;6;308I;T-2-3-NS-45;31.4375;857.4220167;16;14.34806698
OT12;06/11/2018;6;308R;L-2-38-SN-5;29.8;655.48625;15;12.95663531
OT12;25/10/2018;6;308R;T-1-3-SN-40;32.35714286;680.28545;14;13.66273499
OT12;25/10/2018;6;308R;T-1-3-SN-38;32.35714286;680.28545;14;13.66273499
OT12;25/10/2018;6;308R;L-4-25-OP-5;19.28571429;938.8920083;14;16.05091795
OT12;25/10/2018;6;308R;T-4-22-SN-20;19.28571429;938.8920083;14;16.05091795
OT12;25/10/2018;6;308R;T-4-22-SN-15;26.29411765;921.4277667;17;14.42986468
OT12;25/10/2018;6;308R;T-4-22-SN-10;26.29411765;921.4277667;17;14.42986468
OT12;09/11/2018;6;308R;T-20-194-OP-3;4;280.9575;15;8.482634544
OT12;09/11/2018;6;308R;E-20-289-PO-5;1.153846154;72.03;13;4.613612367
OT12;06/11/2018;6;308R;T-3-12-OP-76;15;1267.89;18;16.44979943
OT12;06/11/2018;6;308R;T-2-3-SN-65;15;1267.89;18;16.44979943
OT12;06/11/2018;6;308R;T-2-3-SN-31;21.88235294;1066.037242;17;15.5209321
OT12;09/11/2018;6;312EI;E-20-291-PO-10;60;20.48853333;1;8.871795176
OT12;09/11/2018;6;312EI;T-20-194-OP-3;0;0;3;0
OT12;07/11/2018;6;312EI;E-14-110-SN-75;0;0;3;0
OT12;09/11/2018;6;313EI;T-20-68-NS-7;36.75;191.8521833;4;13.57405013
OT12;06/11/2018;6;313ER;E-7-53-OP-5;37.5;16.82700833;2;5.685184043
OT12;24/10/2018;6;314ER;T-20-73-OP-50;15;144.06;2;16.63461596
OT12;09/11/2018;6;314ER;T-20-188-SN-75;30;164.5485333;3;14.51584933
OT12;24/10/2018;6;314I;T-20-188-NS-5;39.23076923;608.6749583;13;13.41149255
OT12;24/10/2018;6;314I;T-20-188-SN-75;39.23076923;608.6749583;13;13.41149255
OT12;24/10/2018;6;314I;E-20-53-PO-90;12.84615385;788.6625;13;15.26616636
OT12;24/10/2018;6;314I;T-20-53-PO-73;12.84615385;788.6625;13;15.26616636
OT12;24/10/2018;6;314I;T-20-73-OP-50;12.27272727;633.945;11;14.87940343
OT12;09/11/2018;6;314I;T-20-188-SN-75;18.75;532.2226333;8;15.98666033
OT12;13/11/2018;6;314I;T-20-175-PO-5;1.071428571;72.03;14;4.445788119
OT12;24/10/2018;6;315EI;T-20-188-NS-5;71.94444444;268.7788687;18;7.573861858
OT12;24/10/2018;6;315EI;E-20-53-PO-90;20.06666667;973.5361667;15;15.79015841
OT12;24/10/2018;6;315ER;T-20-73-OP-50;14.76923077;729.777675;13;14.68519379
OT12;09/11/2018;6;315ER;T-20-188-SN-75;22.5;831.7622083;14;15.1074667
OT12;13/11/2018;6;315ER;T-20-175-PO-5;0.789473684;64.8675;19;3.621536371
OT12;29/11/2018;6;321I;L-29-7-NS-10;0;0;4;0
OT12;29/11/2018;6;321I;T-29-238-NS-25;0;0;4;0
OT12;14/11/2018;6;321R;T-29-238-SN-10;2.166666667;42.8652;6;5.23881272
OT12;29/11/2018;6;321R;L-26-24-SN-5;16.5;255.5513333;6;12.79144247
OT12;29/11/2018;6;321R;L-26-7-NS-10;16.5;255.5513333;6;12.79144247
OT12;14/11/2018;6;321R;T-29-238-SN-10;5.857142857;154.6146;7;9.211541265
OT12;28/11/2018;6;322I;I-33-134-SN-67;22;731.0606667;14;14.1634405
OT12;20/11/2018;6;322I;L-33-52-PO-150;7;196.4508;9;9.157179292
OT12;20/11/2018;6;322R;T-33-134-SN-64;23;208.5274667;6;11.55479061
OT12;20/11/2018;6;322R;L-33-71-OP-5;23;208.5274667;6;11.55479061
OT12;20/11/2018;6;322R;L-33-52-OP-140;12.6;196.4508;5;12.28564523
OT12;28/11/2018;6;323I;I-33-134-SN-67;12;342.1572;11;10.93131906
OT12;20/11/2018;6;323I;E-33-12-NS-30;8.571428571;155.526;7;9.238650811
OT12;20/11/2018;6;323I;L-33-80-PO-10;8.571428571;155.526;7;9.238650811
OT12;20/11/2018;6;323I;T-33-134-NS-25;12.33333333;216.276;6;11.76751093
OT12;20/11/2018;6;323I;L-33-52-PO-150;5.142857143;93.3156;7;7.156228146
OT12;20/11/2018;6;323R;T-33-134-SN-64;10.66666667;107.1401333;6;8.282406416
OT12;20/11/2018;6;323R;T-33-134-SN-63;10.66666667;107.1401333;6;8.282406416
OT12;20/11/2018;6;323R;L-33-134-SN-63;9.6;124.4208;5;9.777268998
OT12;20/11/2018;6;323R;T-33-134-SN-60;9.6;124.4208;5;9.777268998
OT12;20/11/2018;6;323R;L-33-52-OP-140;2.4;31.1052;5;4.888634499
OT12;20/11/2018;6;325I;T-33-267-SN-30;41;378.3575833;8;13.47914357
OT12;23/10/2018;6;325I;T-18-157-OP-50;14.57142857;463.2852;7;15.9452475
OT12;23/10/2018;6;325I;T-18-157-OP-65;23.57142857;444.8252667;7;15.62434339
OT12;20/11/2018;6;325I;T-33-134-SN-64;55.75;141.77905;4;11.66895881
OT12;20/11/2018;6;325I;L-33-134-SN-63;40.85714286;315.0199667;7;13.1484964
OT12;20/11/2018;6;325I;L-33-6-SN-45;15;288.12;4;16.63461596
OT12;20/11/2018;6;325I;L-33-6-SN-50;15;288.12;4;16.63461596
OT12;23/10/2018;6;325R;T-18-156-PO-37;22.55555556;314.4594;9;11.58556204
OT12;23/10/2018;6;325R;T-18-156-PO-35;22.55555556;314.4594;9;11.58556204
OT12;23/10/2018;6;325R;L-18-20-SN-5;24.5;35.0727;2;8.207779368
OT12;23/10/2018;6;325R;T-18-157-PO-10;24.5;35.0727;2;8.207779368
OT12;20/11/2018;6;325R;E-33-12-NS-30;14.66666667;607.3452;9;16.10099141
OT12;20/11/2018;6;325R;T-33-134-NS-25;14.81818182;766.725;11;16.36362585
OT12;20/11/2018;6;325R;T-33-267-NS-25;14.7;679.3752;10;16.15514707
OT12;20/11/2018;6;325R;L-33-6-NS-50;10.63636364;535.3152;11;13.67302212
OT12;23/10/2018;6;325RPM;T-18-153-PO-15;12;62.2104;2;10.93131906
OT12;20/11/2018;6;325RPM;E-33-12-NS-30;14.66666667;607.3452;9;16.10099141
OT12;20/11/2018;6;325RPM;T-33-134-NS-25;14.81818182;766.725;11;16.36362585
OT12;20/11/2018;6;325RPM;T-33-267-NS-25;14.7;679.3752;10;16.15514707
OT12;20/11/2018;6;325RPM;L-33-6-NS-50;10.63636364;535.3152;11;13.67302212
OT12;20/11/2018;6;329I;T-33-89-PO-5;12.28571429;238.1106;7;11.43132089
OT12;14/11/2018;6;329I;T-29-238-SN-10;7.2;93.3156;5;8.467363332
OT12;20/11/2018;6;329I;E-33-89-PO-2;16.375;244.8415667;8;10.84310474
OT12;14/11/2018;6;329I;T-29-238-SN-10;10;155.526;6;9.978883384
OT12;24/10/2018;6;329R;E-31-89-OP-35;10.71428571;217.1925;7;10.91765744
OT12;29/11/2018;6;329R;L-29-7-NS-10;10.83333333;216.825;6;11.78243693
OT12;24/10/2018;6;329R;E-31-89-OP-40;10.71428571;217.1925;7;10.91765744
OT12;24/10/2018;6;329R;E-31-89-OP-35;10.71428571;217.1925;7;10.91765744
OT12;24/10/2018;6;345I;T-20-53-PO-12;15;497.0475;7;16.51604275
OT12;24/10/2018;6;345I;T-20-176-SN-40;15;497.0475;7;16.51604275
OT12;24/10/2018;6;345I;E-20-53-PO-90;11.25;432.18;8;14.406
OT12;24/10/2018;6;345I;T-20-53-PO-80;11.25;432.18;8;14.406
OT12;06/11/2018;6;345I;E-20-53-PO-55;35;205.5256;6;11.47132036
OT12;06/11/2018;6;345I;E-20-53-PO-45;35;205.5256;6;11.47132036
OT12;13/11/2018;6;345I;E-20-53-PO-25;31.875;439.803175;8;14.53249754
OT12;13/11/2018;6;345I;T-20-53-PO-16;31.875;439.803175;8;14.53249754
OT12;20/11/2018;6;345I;L-28-3-PO-13;27.85714286;419.3146417;7;15.16970255
OT12;14/11/2018;6;345I;T-29-238-SN-10;8.571428571;114.3676333;7;7.922433791
OT12;14/11/2018;6;345I;T-29-238-SN-10;8.571428571;288.12;7;12.57458771
OT12;07/11/2018;6;345R;L-20-33-OP-13;12.85714286;425.0175;7;15.27251138
OT12;07/11/2018;6;345R;T-20-53-OP-26;7.5;216.09;6;11.76244974
OT12;07/11/2018;6;345R;T-20-53-OP-60;20;596.7285333;9;15.95964471
OT12;07/11/2018;6;345R;T-20-53-OP-55;20;596.7285333;9;15.95964471
OT12;13/11/2018;6;345R;E-20-53-OP-105;15;569.0775;8;16.53091091
OT12;29/11/2018;6;345R;L-29-7-NS-10;12.5;360.15;6;15.18525732
OT12;07/11/2018;6;345RPM;L-20-33-OP-13;12.85714286;425.0175;7;15.27251138
OT12;07/11/2018;6;345RPM;T-20-53-OP-26;7.5;216.09;6;11.76244974
OT12;13/11/2018;6;345RPM;E-20-53-OP-105;15;569.0775;8;16.53091091
OT12;29/11/2018;6;345RPM;L-29-7-NS-10;12.5;360.15;6;15.18525732
OT12;23/10/2018;6;348I;E-13-278-PO-25;20;464.2887;8;14.93155832
OT12;30/10/2018;6;348I;L-13-15-PO-100;2.5;64.8675;6;6.444571204
OT12;30/10/2018;6;348I;L-13-15-PO-90;2.5;64.8675;6;6.444571204
OT12;30/10/2018;6;348I;T-13-94-PO-35;29;371.99655;7;14.28816666
OT12;07/11/2018;6;348I;L-13-96-PO-15;31.77777778;427.6601438;9;13.51089769
OT12;07/11/2018;6;348I;T-13-278-PO-5;31.77777778;427.6601438;9;13.51089769
OT12;29/11/2018;6;348I;L-26-24-SN-5;21;530.32785;9;15.04551417
OT12;29/11/2018;6;348I;T-26-346-PO-5;21;530.32785;9;15.04551417
OT12;14/11/2018;6;348I;T-29-238-SN-10;8.571428571;259.47;7;11.93302711
OT12;26/10/2018;6;348R;E-13-278-OP-30;15;454.0725;7;15.78591106
OT12;06/11/2018;6;348R;T-12-12-OP-18;20.4;297.597675;5;15.12118533
OT12;23/10/2018;6;350I;L-13-14-PO-60;16.28571429;386.5595333;7;14.56515952
OT12;28/11/2018;6;350I;L-13-14-PO-10;23.16666667;210.6746417;6;11.6141272
OT12;28/11/2018;6;350I;L-13-15-OP-105;1.714285714;31.1052;7;4.131650247
OT12;30/10/2018;6;350I;T-13-92-SN-25;11.88888889;379.7733;9;12.73201175
OT12;31/10/2018;6;350I;L-13-14-PO-40;16.8;235.4147333;5;13.44893482
OT12;23/10/2018;6;350R;E-13-278-PO-25;7.2;93.3156;5;8.467363332
OT12;23/10/2018;6;350R;T-13-278-PO-5;7.2;93.3156;5;8.467363332
OT12;26/10/2018;6;350R;E-13-278-OP-30;12.5;220.3935;6;11.87899876
OT12;23/10/2018;6;350R;L-13-14-OP-35;10.33333333;185.1708;6;10.88846596
OT12;30/10/2018;6;350R;L-13-15-PO-100;11.33333333;252.6954;6;12.71976578
OT12;30/10/2018;6;350R;T-13-94-PO-35;13.42857143;344.5506;7;13.75097703
OT12;07/11/2018;6;350R;L-13-96-PO-15;22.2;208.6749083;5;12.662113
OT12;07/11/2018;6;350R;T-13-278-PO-5;22.2;208.6749083;5;12.662113
OT12;31/10/2018;6;350R;L-13-63-PO-35;13.5;287.9181;6;13.57734739
OT12;24/10/2018;6;385I;T-20-53-PO-12;21.75;232.730175;4;14.95038662
OT12;24/10/2018;6;385I;T-7-53-PO-89;21.75;232.730175;4;14.95038662
OT12;24/10/2018;6;385I;E-20-53-PO-90;25.8;270.85785;5;14.42586231
OT12;24/10/2018;6;385I;T-20-53-PO-80;25.8;270.85785;5;14.42586231
OT12;06/11/2018;6;385I;T-7-53-PO-80;59.5;141.6093563;6;9.521961484
OT12;06/11/2018;6;385I;L-7-3-SN-5;59.5;141.6093563;6;9.521961484
OT12;06/11/2018;6;385I;E-20-53-PO-55;45;232.1175375;6;12.19086223
OT12;06/11/2018;6;385I;E-20-53-PO-45;45;232.1175375;6;12.19086223
OT12;13/11/2018;6;385I;E-20-53-PO-25;21.75;465.46035;8;14.95038662
OT12;13/11/2018;6;385I;T-20-53-PO-16;21.75;465.46035;8;14.95038662
OT12;06/11/2018;6;385I;T-7-48-PO-5;12.5;324.3375;6;14.4104993
OT12;07/11/2018;6;385I;T-20-201-NS-70;15;454.0725;7;15.78591106
OT12;06/11/2018;6;385R;E-20-53-OP-130;10;259.47;6;12.88914241
OT12;06/11/2018;6;385R;E-7-53-OP-5;15;259.47;4;15.78591106
OT12;06/11/2018;6;385R;E-20-53-OP-130;15;259.47;4;15.78591106
OT12;06/11/2018;6;385R;L-7-9-OP-35;15.25;269.6025;4;16.0911852
OT12;30/10/2018;6;385R;E-20-205-SN-55;44.5;231.5124938;6;12.17496335
OT12;30/10/2018;6;385R;T-20-205-SN-50;44.5;231.5124938;6;12.17496335
OT12;07/11/2018;6;385R;T-20-53-OP-60;33;490.1460375;10;13.72204437
OT12;07/11/2018;6;385R;T-20-53-OP-55;33;490.1460375;10;13.72204437
OT12;06/11/2018;6;385R;T-20-205-SN-50;63.75;81.2645625;4;8.834392216
OT12;13/11/2018;6;385R;E-20-53-OP-105;21;414.8187;7;15.08815769
OT12;06/11/2018;6;385R;T-7-48-OP-55;2.142857143;64.8675;7;5.966513555
OT12;07/11/2018;6;385R;T-20-205-SN-14;18.85714286;427.332675;7;15.31405146
OT12;07/11/2018;6;385R;T-20-205-SN-4;29;296.3724;6;13.77524478
OT12;26/10/2018;6;401CI;T-17-140-PO-35;56;35.33226666;2;8.23809552
OT12;26/10/2018;6;401CI;L-17-1-PO-25;0;0;1;0
OT12;26/10/2018;6;401CI;L-17-34-NS-15;0;0;2;0
OT12;26/10/2018;6;401CR;E-17-140-OP-65;14;248.43;4;15.4464291
OT12;23/10/2018;6;401I;E-7-53-PO-10;46.2;323.9228416;10;11.15518708
OT12;23/10/2018;6;401I;T-7-53-PO-5;46.2;323.9228416;10;11.15518708
OT12;24/10/2018;6;401I;T-20-53-PO-12;16.8;413.0133332;5;17.8136578
OT12;24/10/2018;6;401I;E-20-53-PO-90;19.55555556;842.1460331;9;18.95957161
OT12;26/10/2018;6;401I;T-13-279-PO-5;18.2;828.5313998;10;17.84064524
OT12;26/10/2018;6;401I;T-13-54-SN-40;56.57142857;324.2524354;7;13.33978023
OT12;26/10/2018;6;401I;T-17-140-PO-35;37.9375;1450.957518;16;18.66480378
OT12;07/11/2018;6;401I;T-14-128-PO-40;44.81818182;935.7475269;11;18.07752924
OT12;07/11/2018;6;401I;E-14-128-PO-35;44.81818182;935.7475269;11;18.07752924
OT12;07/11/2018;6;401I;T-14-110-PO-35;22.8;880.6493852;10;18.39321255
OT12;07/11/2018;6;401I;T-14-110-PO-23;22.8;880.6493852;10;18.39321255
OT12;07/11/2018;6;401I;T-14-110-PO-23;29.25;1024.7745;12;18.11255025
OT12;26/10/2018;6;401I;T-17-140-PO-6;21.90909091;970.429933;11;18.40949269
OT12;26/10/2018;6;401I;L-17-1-PO-25;12.33333333;726.6816331;12;15.25237731
OT12;26/10/2018;6;401I;L-17-34-NS-15;0;0;13;0
OT12;06/11/2018;6;401I;T-7-53-PO-80;40.61538462;767.3637519;13;15.05861519
OT12;06/11/2018;6;401I;T-7-53-PO-75;40.61538462;767.3637519;13;15.05861519
OT12;06/11/2018;6;401I;E-20-53-PO-55;26.78571429;1186.5641;14;18.04420098
OT12;06/11/2018;6;401I;E-20-53-PO-35;26.78571429;1186.5641;14;18.04420098
OT12;13/11/2018;6;401I;E-20-53-PO-25;55.75;299.4140875;8;11.99077332
OT12;13/11/2018;6;401I;E-20-53-PO-20;55.75;299.4140875;8;11.99077332
OT12;06/11/2018;6;401I;T-7-54-PO-20;93.71428571;342.1461333;7;13.70291202
OT12;13/11/2018;6;401I;T-7-53-PO-40;42.42857143;455.2095166;7;15.80566299
OT12;13/11/2018;6;401I;E-7-53-PO-25;34;397.4385416;6;15.95201085
OT12;13/11/2018;6;401I;E-7-53-PO-20;34;397.4385416;6;15.95201085
OT12;26/10/2018;6;401I;T-13-54-SN-65;62.28571429;493.8899021;7;16.46349836
OT12;30/10/2018;6;401I;T-13-54-SN-35;67.16666667;514.3082999;6;18.14647241
OT12;30/10/2018;6;401I;T-13-54-SN-30;82;408.9599999;6;16.18157767
OT12;30/10/2018;6;401I;E-13-54-SN-10;43.57142857;625.8816332;7;18.53331703
OT12;26/10/2018;6;401R;E-17-140-OP-65;21.33333333;1014.094366;12;18.01791913
