OT;Medición;Folio;Punto;COD TSTGO;SIMPT;POE;Comuna;Nombre_Parada;Eje;Sentido;x;y;Fecha;Medidor;Hora;MH;Periodo;PPU;Plazas;Tipo_Bus;UN;Servicio;Sentido_Servicio;TOC_Antes;%_TOC_Antes;Pasajeros_Antes;Bus_Detiene;TOC_Después;%_TOC_Después;Pasajeros_Después;id_punto
OT25;Paradero;86;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589623;-70.6457735;07/10/2019;Ivan Vidal Ortiz;18:51:12;18:30;9;FLXS70;90;B2;U5;510;I;2;0.45;40.50;1;1A;0.15;13.78;30_PT_PO
OT25;Paradero;170;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587076;-70.6456502;07/10/2019;Benjamin Jarpa;20:06:39;20:00;9;BJFR59;90;B2;U5;510;I;0;0.00;0.00;1;1B;0.15;13.78;30_PT_PO
OT25;Paradero;175;30;T-20-189-PO-20;PA438;;;;;PO;-33.4582863;-70.6447315;07/10/2019;Benjamin Jarpa;20:24:36;20:00;9;BFKB77;98;B2;U5;506v;I;1A;0.15;15.00;1;2;0.45;44.10;30_PT_PO
OT25;Paradero;83;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589287;-70.6456682;07/10/2019;Ivan Vidal Ortiz;18:38:43;18:30;9;BJFB98;98;B2;U5;506v;I;1B;0.15;15.00;0;1B;0.15;15.00;30_PT_PO
OT25;Paradero;164;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587127;-70.6457044;07/10/2019;Benjamin Jarpa;19:52:50;19:30;9;BJFC11;98;B2;U5;506v;I;1A;0.15;15.00;1;1B;0.15;15.00;30_PT_PO
OT25;Paradero;125;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589098;-70.6457241;07/10/2019;Benjamin Jarpa;17:45:02;17:30;9;BJFC16;98;B2;U5;506v;I;2;0.45;44.10;1;1A;0.15;15.00;30_PT_PO
OT25;Paradero;138;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587478;-70.6456001;07/10/2019;Benjamin Jarpa;18:40:20;18:30;9;BJFV83;98;B2;U5;506v;I;1A;0.15;15.00;1;2;0.45;44.10;30_PT_PO
OT25;Paradero;94;30;T-20-189-PO-20;PA438;;;;;PO;-33.4588914;-70.6457321;07/10/2019;Ivan Vidal Ortiz;19:12:21;19:00;9;BJFX66;98;B2;U3;506v;I;2;0.45;44.10;1;2;0.45;44.10;30_PT_PO
OT25;Paradero;74;30;T-20-189-PO-20;PA438;;;;;PO;-33.4590201;-70.6456544;07/10/2019;Ivan Vidal Ortiz;18:19:29;18:00;9;BJFY20;98;B2;U3;506v;I;2;0.45;44.10;0;2;0.45;44.10;30_PT_PO
OT25;Paradero;172;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587372;-70.6456404;07/10/2019;Benjamin Jarpa;20:14:37;20:00;9;BJFY27;98;B2;U5;506v;I;1A;0.15;15.00;1;2;0.45;44.10;30_PT_PO
OT25;Paradero;118;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589575;-70.6457297;07/10/2019;Ivan Vidal Ortiz;18:47:35;18:30;9;CJRB27;98;B2;U5;506v;I;1A;0.15;15.00;1;1B;0.15;15.00;30_PT_PO
OT25;Paradero;105;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589532;-70.6457383;07/10/2019;Ivan Vidal Ortiz;19:45:59;19:30;9;FLXG26;93;B2;U5;506v;I;2;0.45;41.85;0;2;0.45;41.85;30_PT_PO
OT25;Paradero;156;30;T-20-189-PO-20;PA438;;;;;PO;-33.4588147;-70.6458248;07/10/2019;Benjamin Jarpa;19:22:20;19:00;9;FLXK26;93;B2;U5;506v;I;1A;0.15;14.23;1;2;0.45;41.85;30_PT_PO
OT25;Paradero;135;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589904;-70.6456166;07/10/2019;Benjamin Jarpa;18:23:23;18:00;9;FLXS87;90;B2;U5;506v;I;1A;0.15;13.78;1;1B;0.15;13.78;30_PT_PO
OT25;Paradero;60;30;T-20-189-PO-20;PA438;;;;;PO;-33.4590201;-70.6456544;07/10/2019;Ivan Vidal Ortiz;17:39:03;17:30;9;FLXV51;90;B2;U5;506v;I;1B;0.15;13.78;1;1A;0.15;13.78;30_PT_PO
OT25;Paradero;134;30;T-20-189-PO-20;PA438;;;;;PO;-33.458905;-70.6457877;07/10/2019;Benjamin Jarpa;18:22:27;18:00;9;FLXV51;81;B;U5;507c;I;1A;0.15;12.40;1;2;0.45;36.45;30_PT_PO
OT25;Paradero;128;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589225;-70.6457103;07/10/2019;Benjamin Jarpa;18:02:36;18:00;9;FLXV61;81;B;U5;507c;I;1B;0.15;12.40;1;1A;0.15;12.40;30_PT_PO
OT25;Paradero;96;30;T-20-189-PO-20;PA438;;;;;PO;-33.4588893;-70.6457325;07/10/2019;Ivan Vidal Ortiz;19:20:37;19:00;9;FLXV64;81;B;U5;507c;I;1B;0.15;12.40;1;1A;0.15;12.40;30_PT_PO
OT25;Paradero;121;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589211;-70.6457063;07/10/2019;Benjamin Jarpa;17:40:49;17:30;9;FLXV64;81;B;U5;507c;I;1B;0.15;12.40;1;2;0.45;36.45;30_PT_PO
OT25;Paradero;97;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589486;-70.6456858;07/10/2019;Ivan Vidal Ortiz;19:30:30;19:30;9;FLXV65;81;B;U5;507c;I;3;0.61;49.59;0;3;0.61;49.59;30_PT_PO
OT25;Paradero;163;30;T-20-189-PO-20;PA438;;;;;PO;-33.4588358;-70.6457501;07/10/2019;Benjamin Jarpa;19:38:29;19:30;9;FLXV71;81;B;U5;507c;I;1A;0.15;12.40;1;2;0.45;36.45;30_PT_PO
OT25;Paradero;153;30;T-20-189-PO-20;PA438;;;;;PO;-33.4588828;-70.6458658;07/10/2019;Benjamin Jarpa;19:16:28;19:00;9;FLXV82;81;B;U5;507c;I;1B;0.15;12.40;1;2;0.45;36.45;30_PT_PO
OT25;Paradero;87;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589503;-70.6457353;07/10/2019;Ivan Vidal Ortiz;19:00:34;19:00;9;FLXV90;81;B;U5;507c;I;2;0.45;36.45;1;1B;0.15;12.40;30_PT_PO
OT25;Paradero;70;30;T-20-189-PO-20;PA438;;;;;PO;-33.4590201;-70.6456544;07/10/2019;Ivan Vidal Ortiz;18:10:39;18:00;9;FLXV90;81;B;U5;507c;I;2;0.45;36.45;1;4A;0.77;61.99;30_PT_PO
OT25;Paradero;111;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589506;-70.6457039;07/10/2019;Ivan Vidal Ortiz;20:02:29;20:00;9;FLXV92;81;B;U5;507c;I;2;0.45;36.45;0;2;0.45;36.45;30_PT_PO
OT25;Paradero;150;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587282;-70.6457893;07/10/2019;Benjamin Jarpa;19:12:22;19:00;9;FLXW10;81;B;U5;507c;I;1B;0.15;12.40;1;2;0.45;36.45;30_PT_PO
OT25;Paradero;64;30;T-20-189-PO-20;PA438;;;;;PO;-33.4590201;-70.6456544;07/10/2019;Ivan Vidal Ortiz;17:45:22;17:30;9;FLXW10;81;B;U5;507c;I;1B;0.15;12.40;1;1A;0.15;12.40;30_PT_PO
OT25;Paradero;102;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589298;-70.645739;07/10/2019;Ivan Vidal Ortiz;19:44:31;19:30;9;FLXW14;81;B;U5;507c;I;2;0.45;36.45;1;2;0.45;36.45;30_PT_PO
OT25;Paradero;144;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587436;-70.6456399;07/10/2019;Benjamin Jarpa;18:56:20;18:30;9;FLXW16;81;B;U5;507c;I;1A;0.15;12.40;1;1B;0.15;12.40;30_PT_PO
OT25;Paradero;140;30;T-20-189-PO-20;PA438;;;;;PO;-33.4588629;-70.6456721;07/10/2019;Benjamin Jarpa;18:44:29;18:30;9;FLXW18;81;B;U5;507c;I;1A;0.15;12.40;1;2;0.45;36.45;30_PT_PO
OT25;Paradero;76;30;T-20-189-PO-20;PA438;;;;;PO;-33.4590201;-70.6456544;07/10/2019;Ivan Vidal Ortiz;18:20:27;18:00;9;FLXW18;81;B;U5;507c;I;2;0.45;36.45;1;3;0.61;49.59;30_PT_PO
OT25;Paradero;116;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589803;-70.6456589;07/10/2019;Ivan Vidal Ortiz;20:12:30;20:00;9;FLXW36;81;B;U5;507c;I;3;0.61;49.59;1;1B;0.15;12.40;30_PT_PO
OT25;Paradero;146;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587759;-70.6457594;07/10/2019;Benjamin Jarpa;18:58:35;18:30;9;FLXZ74;81;B;U5;507c;I;2;0.45;36.45;1;1B;0.15;12.40;30_PT_PO
OT25;Paradero;131;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587982;-70.6456923;07/10/2019;Benjamin Jarpa;18:12:01;18:00;9;BJFH21;53;A1;U3;H06;R;1A;0.24;12.72;1;2;0.60;31.80;30_PT_PO
OT25;Paradero;143;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587556;-70.6458541;07/10/2019;Benjamin Jarpa;18:48:56;18:30;9;BJFT60;54;A1;U3;H06;R;1A;0.24;12.96;1;0;0.00;0.00;30_PT_PO
OT25;Paradero;139;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589171;-70.6459058;07/10/2019;Benjamin Jarpa;18:40:48;18:30;9;BJFV15;98;B2;U3;H06;R;1A;0.15;15.00;1;1B;0.15;15.00;30_PT_PO
OT25;Paradero;91;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589442;-70.6457117;07/10/2019;Ivan Vidal Ortiz;19:05:37;19:00;9;CJRW14;98;B2;U3;H06;R;0;0.00;0.00;0;0;0.00;0.00;30_PT_PO
OT25;Paradero;82;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589279;-70.6457042;07/10/2019;Ivan Vidal Ortiz;18:35:09;18:30;9;CJRW51;98;B2;U3;H06;R;0;0.00;0.00;0;0;0.00;0.00;30_PT_PO
OT25;Paradero;67;30;T-20-189-PO-20;PA438;;;;;PO;-33.4590201;-70.6456544;07/10/2019;Ivan Vidal Ortiz;17:59:46;17:30;9;CJRX44;98;B2;U3;H06;R;1B;0.15;15.00;1;0;0.00;0.00;30_PT_PO
OT25;Paradero;152;30;T-20-189-PO-20;PA438;;;;;PO;-33.458754;-70.6457989;07/10/2019;Benjamin Jarpa;19:14:21;19:00;9;CJRX57;98;B2;U3;H06;R;1A;0.15;15.00;1;2;0.45;44.10;30_PT_PO
OT25;Paradero;161;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587852;-70.6457196;07/10/2019;Benjamin Jarpa;19:50:13;19:30;9;CJRY86;98;B2;U3;H06;R;1B;0.15;15.00;1;1A;0.15;15.00;30_PT_PO
OT25;Paradero;109;30;T-20-189-PO-20;PA438;;;;;PO;-33.4589548;-70.6457116;07/10/2019;Ivan Vidal Ortiz;19:56:16;19:30;9;CJRZ88;98;B2;U3;H06;R;0;0.00;0.00;0;0;0.00;0.00;30_PT_PO
OT25;Paradero;158;30;T-20-189-PO-20;PA438;;;;;PO;-33.4587863;-70.6456738;07/10/2019;Benjamin Jarpa;19:30:31;19:30;9;GKRL26;96;B2;U3;H06;R;0;0.00;0.00;1;1A;0.15;14.69;30_PT_PO
OT25;Paradero;158;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450269;-70.6603449;07/10/2019;Jorgue Acevedo Espinoza;19:44:25;19:30;9;WA9497;160;C2;U4;403;;1A;0.13;21.00;1;0;0.00;0.00;31_PT_SN
OT25;Paradero;160;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450114;-70.6603337;07/10/2019;Jorgue Acevedo Espinoza;20:15:42;20:00;9;WB2346;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;148;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450278;-70.6603448;07/10/2019;Jorgue Acevedo Espinoza;18:32:01;18:30;9;WB2348;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;141;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450651;-70.6603245;07/10/2019;Jorgue Acevedo Espinoza;17:39:44;17:30;9;WB2348;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;165;31;T-20-188-SN-57;PA679;;;;;SN;-33.4449552;-70.6603712;07/10/2019;Jorgue Acevedo Espinoza;20:47:50;20:30;10;WB2358;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;
OT25;Paradero;142;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450581;-70.6602914;07/10/2019;Jorgue Acevedo Espinoza;17:53:45;17:30;9;ZB6848;160;C2;U4;403;;1A;0.13;21.00;0;1A;0.13;21.00;31_PT_SN
OT25;Paradero;156;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450219;-70.6603348;07/10/2019;Jorgue Acevedo Espinoza;19:18:44;19:00;9;ZB6907;91;B2;U4;403;;1A;0.15;13.93;1;1A;0.15;13.93;31_PT_SN
OT25;Paradero;146;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450556;-70.6603339;07/10/2019;Jorgue Acevedo Espinoza;18:23:30;18:00;9;ZJ1793;91;B2;U4;403;;1A;0.15;13.93;1;1A;0.15;13.93;31_PT_SN
OT25;Paradero;155;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450185;-70.6603496;07/10/2019;Jorgue Acevedo Espinoza;19:30:32;19:30;9;ZJ1794;91;B2;U4;403;;1A;0.15;13.93;1;1A;0.15;13.93;31_PT_SN
OT25;Paradero;159;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450232;-70.6603383;07/10/2019;Jorgue Acevedo Espinoza;19:59:33;19:30;9;ZJ2503;91;B2;U4;403;;1A;0.15;13.93;0;1A;0.15;13.93;31_PT_SN
OT25;Paradero;151;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450349;-70.660354;07/10/2019;Jorgue Acevedo Espinoza;18:51:38;18:30;9;ZN3956;91;B2;U4;403;;1A;0.15;13.93;1;0;0.00;0.00;31_PT_SN
OT25;Paradero;169;31;T-20-188-SN-57;PA679;;;;;SN;-33.4449832;-70.6603524;07/10/2019;Jorgue Acevedo Espinoza;21:17:49;21:00;10;ZN4193;91;B2;U4;403;;1A;0.15;13.93;0;1A;0.15;13.93;
OT25;Paradero;164;31;T-20-188-SN-57;PA679;;;;;SN;-33.4449814;-70.660313;07/10/2019;Jorgue Acevedo Espinoza;20:31:46;20:30;10;ZN4208;91;B2;U4;403;;0;0.00;0.00;0;0;0.00;0.00;
OT25;Paradero;161;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450298;-70.6603596;07/10/2019;Jorgue Acevedo Espinoza;19:49:18;19:30;9;ZN4332;91;B2;U4;403;;1A;0.15;13.93;0;1A;0.15;13.93;31_PT_SN
OT25;Paradero;144;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450103;-70.6603913;07/10/2019;Jorgue Acevedo Espinoza;18:12:09;18:00;9;ZN4346;91;B2;U4;403;;1A;0.15;13.93;0;1A;0.15;13.93;31_PT_SN
OT25;Paradero;157;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450329;-70.6603312;07/10/2019;Jorgue Acevedo Espinoza;19:41:54;19:30;9;ZN4772;91;B2;U4;403;;1A;0.15;13.93;1;1A;0.15;13.93;31_PT_SN
OT25;Paradero;138;31;T-20-188-SN-57;PA679;;;;;SN;-33.4449574;-70.6602562;07/10/2019;Jorgue Acevedo Espinoza;17:29:31;17:00;8;ZN4772;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;
OT25;Paradero;163;31;T-20-188-SN-57;PA679;;;;;SN;-33.4449949;-70.6604144;07/10/2019;Jorgue Acevedo Espinoza;20:29:40;20:00;9;ZN5318;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;167;31;T-20-188-SN-57;PA679;;;;;SN;-33.444994;-70.6602935;07/10/2019;Jorgue Acevedo Espinoza;20:51:39;20:30;10;ZN5347;160;C2;U4;403;;1A;0.13;21.00;1;0;0.00;0.00;
OT25;Paradero;170;31;T-20-188-SN-57;PA679;;;;;SN;-33.4447145;-70.6602937;07/10/2019;Jorgue Acevedo Espinoza;21:21:43;21:00;10;ZN5398;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;
OT25;Paradero;147;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450188;-70.6602444;07/10/2019;Jorgue Acevedo Espinoza;18:50:12;18:30;9;ZN5645;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;149;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450278;-70.6603448;07/10/2019;Jorgue Acevedo Espinoza;18:32:31;18:30;9;ZN5820;160;C2;U4;403;;1A;0.13;21.00;0;1A;0.13;21.00;31_PT_SN
OT25;Paradero;143;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450237;-70.6603681;07/10/2019;Jorgue Acevedo Espinoza;18:10:45;18:00;9;ZN5820;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;168;31;T-20-188-SN-57;PA679;;;;;SN;-33.4445365;-70.6607009;07/10/2019;Jorgue Acevedo Espinoza;21:10:13;21:00;10;ZN6181;160;C2;U4;403;;0;0.00;0.00;0;0;0.00;0.00;
OT25;Paradero;152;31;T-20-188-SN-57;PA679;;;;;SN;-33.4450712;-70.6603098;07/10/2019;Jorgue Acevedo Espinoza;19:14:00;19:00;9;ZN6221;160;C2;U4;403;;1B;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;162;31;T-20-188-SN-57;PA679;;;;;SN;-33.4448193;-70.6604838;07/10/2019;Jorgue Acevedo Espinoza;20:16:39;20:00;9;ZN6502;91;B2;U4;403;;1A;0.15;13.93;1;1A;0.15;13.93;31_PT_SN
OT25;Paradero;166;31;T-20-188-SN-57;PA679;;;;;SN;-33.4449829;-70.660364;07/10/2019;Jorgue Acevedo Espinoza;20:48:07;20:30;10;ZN6503;91;B2;U4;403;;1A;0.15;13.93;0;1A;0.15;13.93;
OT25;Paradero;153;31;T-20-188-SN-57;PA679;;;;;SN;-33.4449637;-70.660457;07/10/2019;Jorgue Acevedo Espinoza;19:27:59;19:00;9;BDWL43;160;C2;U4;403;;1A;0.13;21.00;1;1A;0.13;21.00;31_PT_SN
OT25;Paradero;27;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423816;-70.6478208;07/10/2019;Roxanna Machado Carvajal;19:44:24;19:30;9;BDWL45;160;C2;U2;203;I;1B;0.13;21.00;1;3;0.38;60.00;32_PT_NS
OT25;Paradero;280;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423584;-70.6477865;07/10/2019;Julio Cesar Fredyrich;18:19:52;18:00;9;BFKB42;160;C2;U2;203;I;1A;0.13;21.00;1;3;0.38;60.00;32_PT_NS
OT25;Paradero;16;32;E-20-199-NS-25;PA91;;;;;NS;-33.442298;-70.6478621;07/10/2019;Roxanna Machado Carvajal;19:18:03;19:00;9;BJFF66;91;B2;U2;203;I;1A;0.15;13.93;1;1B;0.15;13.93;32_PT_NS
OT25;Paradero;84;32;E-20-199-NS-25;PA91;;;;;NS;-33.4422113;-70.6478107;07/10/2019;Mercedez Rodriguez Cedeño;18:50:21;18:30;9;BJFJ66;91;B2;U2;203;I;1B;0.15;13.93;1;4A;0.77;69.64;32_PT_NS
OT25;Paradero;385;32;E-20-199-NS-25;PA91;;;;;NS;-33.4424445;-70.6476829;07/10/2019;Roxanna Machado Carvajal;18:22:43;18:00;9;FLXF10;100;B2;U2;203;I;1B;0.15;15.31;1;1B;0.15;15.31;32_PT_NS
OT25;Paradero;331;32;E-20-199-NS-25;PA91;;;;;NS;-33.4421484;-70.6478917;07/10/2019;Julio Cesar Fredyrich;19:48:38;19:30;9;GCBB55;93;B2;U2;203;I;1B;0.15;14.23;1;2;0.45;41.85;32_PT_NS
OT25;Paradero;340;32;E-20-199-NS-25;PA91;;;;;NS;-33.442413;-70.6477664;07/10/2019;Julio Cesar Fredyrich;19:58:57;19:30;9;WA8050;161;C2;U2;203;I;1B;0.13;21.13;1;2;0.31;50.31;32_PT_NS
OT25;Paradero;67;32;E-20-199-NS-25;PA91;;;;;NS;-33.4422152;-70.6478199;07/10/2019;Mercedez Rodriguez Cedeño;18:06:13;18:00;9;WA8060;161;C2;U2;203;I;1A;0.13;21.13;1;1A;0.13;21.13;32_PT_NS
OT25;Paradero;63;32;E-20-199-NS-25;PA91;;;;;NS;-33.4421458;-70.6478285;07/10/2019;Mercedez Rodriguez Cedeño;17:51:58;17:30;9;WA8075;161;C2;U2;203;I;2;0.31;50.31;1;4A;0.69;110.69;32_PT_NS
OT25;Paradero;109;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423288;-70.6476707;07/10/2019;Mercedez Rodriguez Cedeño;19:35:16;19:30;9;WA9736;161;C2;U2;203;I;1A;0.13;21.13;1;1B;0.13;21.13;32_PT_NS
OT25;Paradero;349;32;E-20-199-NS-25;PA91;;;;;NS;-33.4421767;-70.6478567;07/10/2019;Julio Cesar Fredyrich;20:05:02;20:00;9;WA9760;161;C2;U2;203;I;1B;0.13;21.13;1;4A;0.69;110.69;32_PT_NS
OT25;Paradero;96;32;E-20-199-NS-25;PA91;;;;;NS;-33.4422865;-70.6478441;07/10/2019;Mercedez Rodriguez Cedeño;19:22:09;19:00;9;WA9762;161;C2;U2;203;I;1B;0.13;21.13;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;47;32;E-20-199-NS-25;PA91;;;;;NS;-33.442281;-70.6478092;07/10/2019;Roxanna Machado Carvajal;20:11:50;20:00;9;WA9785;161;C2;U2;203;I;1B;0.13;21.13;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;98;32;E-20-199-NS-25;PA91;;;;;NS;-33.4422887;-70.6478403;07/10/2019;Mercedez Rodriguez Cedeño;19:23:08;19:00;9;WA9786;161;C2;U2;203;I;1B;0.13;21.13;1;1B;0.13;21.13;32_PT_NS
OT25;Paradero;320;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423283;-70.6476681;07/10/2019;Julio Cesar Fredyrich;19:31:32;19:30;9;WA9987;161;C2;U2;203;I;2;0.31;50.31;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;395;32;E-20-199-NS-25;PA91;;;;;NS;-33.4418366;-70.6477562;07/10/2019;Roxanna Machado Carvajal;18:35:55;18:30;9;WB1006;161;C2;U2;203;I;4B;0.69;110.69;1;4B;0.69;110.69;32_PT_NS
OT25;Paradero;24;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423093;-70.6477804;07/10/2019;Roxanna Machado Carvajal;19:27:14;19:00;9;WB1012;161;C2;U2;203;I;1B;0.13;21.13;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;8;32;E-20-199-NS-25;PA91;;;;;NS;-33.4419503;-70.6474862;07/10/2019;Roxanna Machado Carvajal;19:06:03;19:00;9;WB9725;161;C2;U2;203;I;1B;0.13;21.13;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;123;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423422;-70.6478015;07/10/2019;Mercedez Rodriguez Cedeño;20:19:37;20:00;9;WB9734;161;C2;U2;203;I;1A;0.13;21.13;1;1B;0.13;21.13;32_PT_NS
OT25;Paradero;263;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423262;-70.6478898;07/10/2019;Julio Cesar Fredyrich;17:47:38;17:30;9;WC1320;161;C2;U2;203;I;2;0.31;50.31;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;124;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423394;-70.6478026;07/10/2019;Mercedez Rodriguez Cedeño;20:19:55;20:00;9;WC1732;161;C2;U2;203;I;1B;0.13;21.13;1;4A;0.69;110.69;32_PT_NS
OT25;Paradero;15;32;E-20-199-NS-25;PA91;;;;;NS;-33.4422722;-70.6478585;07/10/2019;Roxanna Machado Carvajal;19:17:43;19:00;9;WC2752;161;C2;U2;203;I;4A;0.69;110.69;1;4B;0.69;110.69;32_PT_NS
OT25;Paradero;301;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423037;-70.6478275;07/10/2019;Julio Cesar Fredyrich;18:58:41;18:30;9;WC2771;161;C2;U2;203;I;1B;0.13;21.13;0;1B;0.13;21.13;32_PT_NS
OT25;Paradero;362;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423283;-70.6478933;07/10/2019;Julio Cesar Fredyrich;20:25:02;20:00;9;WC2792;161;C2;U2;203;I;2;0.31;50.31;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;327;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423678;-70.6476017;07/10/2019;Julio Cesar Fredyrich;19:40:55;19:30;9;ZJ1810;161;C2;U2;203;I;1B;0.13;21.13;1;1B;0.13;21.13;32_PT_NS
OT25;Paradero;375;32;E-20-199-NS-25;PA91;;;;;NS;-33.4422094;-70.6477816;07/10/2019;Roxanna Machado Carvajal;18:03:47;18:00;9;ZN5572;161;C2;U2;203;I;2;0.31;50.31;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;12;32;E-20-199-NS-25;PA91;;;;;NS;-33.4419946;-70.6475928;07/10/2019;Roxanna Machado Carvajal;19:07:34;19:00;9;ZN5583;161;C2;U2;203;I;1B;0.13;21.13;1;4B;0.69;110.69;32_PT_NS
OT25;Paradero;36;32;E-20-199-NS-25;PA91;;;;;NS;-33.4425374;-70.6483565;07/10/2019;Roxanna Machado Carvajal;19:47:58;19:30;9;ZN5596;161;C2;U2;203;I;1B;0.13;21.13;1;3;0.38;60.38;32_PT_NS
OT25;Paradero;46;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423253;-70.6478573;07/10/2019;Roxanna Machado Carvajal;20:07:55;20:00;9;ZN5600;161;C2;U2;203;I;3;0.38;60.38;1;4B;0.69;110.69;32_PT_NS
OT25;Paradero;290;32;E-20-199-NS-25;PA91;;;;;NS;-33.4420403;-70.647864;07/10/2019;Julio Cesar Fredyrich;18:36:38;18:30;9;ZN5604;161;C2;U2;203;I;1A;0.13;21.13;1;1B;0.13;21.13;32_PT_NS
OT25;Paradero;357;32;E-20-199-NS-25;PA91;;;;;NS;-33.4424315;-70.6478166;07/10/2019;Julio Cesar Fredyrich;20:18:12;20:00;9;ZN5605;161;C2;U2;203;I;2;0.31;50.31;1;2;0.31;50.31;32_PT_NS
OT25;Paradero;363;32;E-20-199-NS-25;PA91;;;;;NS;-33.4423308;-70.6478425;07/10/2019;Julio Cesar Fredyrich;20:30:00;20:30;10;ZN6455;161;C2;U2;203;I;1B;0.13;21.13;1;3;0.38;60.38;
OT25;Paradero;323;32;E-20-199-NS-25;PA91;;;;;NS;-33.4421793;-70.647806;07/10/2019;Julio Cesar Fredyrich;19:34:27;19:30;9;ZN6742;94;B2;U2;203;I;1B;0.15;14.39;0;1B;0.15;14.39;32_PT_NS
OT25;Paradero;281;32;E-20-199-NS-25;PA91;;;;;NS;-33.4421911;-70.6477651;07/10/2019;Julio Cesar Fredyrich;18:21:17;18:00;9;ZN6747;;;;203;I;1A;0.00;0.00;0;1A;0.00;0.00;32_PT_NS
